10213	5719
10213	5708
10213	5686
10213	5702
10213	5706
10213	5704
10213	5684
10213	5693
10213	9690
3839	1027
3839	10078
3839	408
3839	80830
3839	80830
6386	7976
6386	8325
6386	8324
6386	92610
6386	55165
6386	283899
6386	55216
6386	23641
6386	1635
6386	22954
6386	11157
6386	56648
6386	51538
6386	1196
6386	79839
6386	10475
6386	10423
6386	5987
6386	22978
6386	1994
6386	91369
6386	57594
6386	80308
6386	79607
6386	5868
6386	6659
6386	5917
6386	3376
6386	123283
6386	9521
10475	10475
10475	7321
10475	7322
10475	51619
10475	7324
10475	7325
10475	10477
10475	64395
4833	4833
4833	9021
4833	4832
7476	11197
11065	10969
11065	5693
11065	11065
3671	7277
3671	10382
3671	10381
3671	291
3671	293
3671	990
3671	23064
3671	153642
3671	788
3671	6787
3671	92170
3671	79572
3671	55631
3671	55116
8835	8065
8835	2185
30837	10174
8099	8932
8099	57459
8099	57504
8099	57621
8099	79084
8099	6942
8099	51222
8099	57592
8099	55601
8099	23613
8099	10743
8099	147923
11122	11122
10190	5987
10190	79959
10190	10075
10190	10574
10190	7203
9021	9616
9021	8065
9021	10971
9021	7525
9021	5600
9021	2185
9021	7189
9021	26136
10435	998
9973	9973
1855	1454
1855	1855
1855	1856
1855	23411
1855	5684
1855	8312
1855	8440
1855	84064
1856	1856
1856	23411
1856	8312
1856	10422
1856	7525
1856	7170
1856	81579
1856	51594
1856	23085
1856	51329
1856	90102
1856	2885
1856	10454
1856	9491
1856	92610
1856	1857
1856	11059
7802	10096
7802	55324
7802	2059
7802	7802
1105	6749
1861	1861
27348	27069
9538	7321
9538	7322
8085	9070
8085	4093
8085	11073
8780	843
8780	3661
8780	6830
8780	114879
10419	1207
10419	10419
10419	7534
10419	55352
10419	6628
10419	1788
10419	23380
10419	3717
10419	1195
10419	1198
10419	54676
10419	84289
10419	57761
10419	9796
8795	80762
8795	28982
8795	4238
8795	121260
8795	284996
8795	2260
8795	7357
8795	6809
8829	6155
30000	10640
30000	51074
2660	2660
2660	5045
2660	10272
22808	4301
22808	5894
22808	5900
3437	3437
3437	8761
3437	3182
3437	6628
3437	8531
30851	6919
30851	1840
30851	6780
10755	1649
10755	2932
10755	23095
10755	87
8825	6574
8825	2983
8825	4355
8825	8396
5338	2885
5338	5335
22797	153527
8934	5987
8934	23641
4659	1613
4659	387
4659	2534
4659	2353
4659	54776
2580	23400
2580	120892
2580	10188
2580	64397
2580	11127
2580	832
2580	810
2580	8650
2580	2060
2580	6396
2580	64423
2580	5686
2580	55589
2580	10116
2580	163
2580	160
2580	29082
2580	8312
51582	3799
10127	55668
10127	1196
10127	1856
9639	25822
9639	29072
9639	89970
9639	55072
9639	220869
23060	6310
8871	2885
8871	5295
8871	5879
8871	55333
9371	9639
9371	4005
80184	26097
80184	93594
80184	55094
80184	54801
80184	117178
80184	10198
80184	9731
80184	4750
80184	79959
80184	79441
80184	8481
80184	121441
80184	51202
80184	22994
80184	9738
80184	10464
80184	29079
80184	55722
80184	57534
80184	5074
80184	54930
80184	191
80184	11014
80184	5862
80184	5355
80184	204
80184	136319
80184	4282
80184	1727
80184	9512
80184	10094
80184	5602
4092	51523
4092	8458
4092	55870
4092	23411
4092	657
4092	10454
4092	11171
4092	51377
4092	4734
4092	11059
4092	23645
4092	29068
1147	4792
1147	9020
1147	6885
1147	1147
1147	4087
1147	9817
1147	6155
1147	6732
1147	5610
1147	9612
1147	5584
1147	7132
1147	8915
1147	2475
10095	10092
10095	10094
10095	10109
10095	10097
10095	10096
10095	81873
10095	57645
10095	30833
10109	10096
10094	8204
10094	5597
10094	10109
10094	57631
4194	7322
4194	7534
4194	27246
4194	7321
4194	4194
4194	5708
4194	9099
8805	8805
8805	51255
753	23072
753	4734
753	23327
753	11059
753	130507
753	197131
753	57617
753	252983
753	92
753	29924
753	260425
753	338692
753	57154
753	5335
753	55072
753	1454
753	4087
753	4088
753	404093
8312	4092
8312	139285
8312	8239
8312	7874
8312	5515
8312	5300
8312	1454
8312	4005
8312	23291
8312	1857
8312	8313
8312	4214
8312	8312
8312	8945
8312	1453
8312	57584
8312	1495
1070	129049
4093	26508
4093	11034
4093	9839
4093	4087
4093	56893
4093	51523
4093	157922
4093	23451
4093	5989
4093	79048
4093	2896
4093	23173
4093	9093
4093	8761
4093	3646
4093	10048
4093	8888
4093	8665
4093	9640
4093	54893
4093	5256
4093	7266
4093	6904
4093	10971
4093	55769
4093	4012
4093	10075
5863	388677
5863	5879
5863	5898
2941	2941
22794	841
22794	5795
22794	2885
6580	29956
2189	2189
2189	2176
2189	2072
8473	9070
8473	51507
8473	8725
8473	10454
8473	10724
8473	9158
4281	4281
4281	5515
4281	27148
4281	10615
2861	9463
2861	6386
3636	9564
3636	10174
3636	2885
3636	5296
3636	5295
3636	84959
8664	51386
8664	3646
8664	10480
8664	8665
8664	5987
8664	8666
8667	8665
8667	1460
8667	10092
8667	8666
8667	6059
8667	3646
8667	8669
8667	8664
9123	126382
9123	54971
1317	1317
29906	57190
10092	10096
10092	10094
10092	10109
5433	5930
8651	3717
8651	150684
8651	8660
8651	5295
8651	7010
4097	4097
4097	4779
4097	6638
4097	5499
4097	23764
4097	467
4097	4783
7737	23020
7737	81603
9127	25822
9127	11080
1665	7532
1665	8241
1665	23451
1665	10969
8853	2534
8853	2885
8853	5295
8853	9238
8853	2185
8853	29763
200424	5708
200424	6449
200424	8473
5252	51171
2863	2932
5709	5708
5709	7189
5709	9129
5709	5716
5709	5719
10278	2885
10278	5295
10278	8440
10278	10174
10278	9564
10653	10844
10653	51599
10653	132660
10653	23061
10653	489
10653	22862
10653	9883
10653	130507
10653	57198
10653	4798
10653	51635
10653	79649
10653	55253
10653	10629
10653	80097
10653	57181
10653	25800
10653	84705
10653	55300
10653	51162
10653	8506
10653	84243
1613	1613
23099	23099
23099	5709
23099	408
9738	79649
9738	55898
9738	54801
9738	1855
9738	79959
9738	121441
112	6310
23229	57154
9788	9788
23300	8315
6885	9020
6885	8518
6885	10454
6885	23118
6885	6885
6885	51701
6885	5599
6885	5597
6885	331
6885	1540
6885	81603
6885	89891
9521	3376
9521	5917
8767	8767
8767	7329
8767	7189
8767	6885
9129	9129
9129	118924
9129	10465
9129	6638
9129	10921
9129	1856
7165	7165
9158	2932
9158	9772
9158	54762
10465	10443
10465	10465
10542	55004
10542	2475
10542	57521
10542	157567
10542	9093
10542	1975
10542	23593
10542	23095
10542	4289
10542	6500
10542	4089
10542	27131
10542	5877
10542	1622
10542	5163
10018	598
10018	4170
10018	581
10018	10018
10018	10017
10018	638
10018	8945
10018	1154
10018	8780
10018	56929
10018	489
9486	5494
9486	55486
9486	81537
11342	7324
11342	10477
11342	23557
11342	50810
10253	2885
10253	10253
10253	2896
10253	23390
10253	84959
10253	55179
10253	10020
10253	862
10253	9747
10253	8576
10253	9721
10253	197131
10253	5515
10253	4734
10253	51028
10253	7322
10252	2885
10252	22864
10252	10253
3061	408
27095	22878
27095	51693
27095	58485
27095	6399
2307	22800
2307	64210
2307	10212
2307	22
2307	5606
2307	55015
2307	57418
2307	57459
2307	51434
2307	64978
2307	11222
2307	1488
2307	55207
2307	64222
2307	51603
2307	8602
2307	55149
2307	27037
2307	10592
2307	8087
2307	84061
2307	90850
2307	5519
2307	55844
2307	51
2307	4285
2307	5515
8440	3987
8440	1793
8440	58480
8440	5586
8440	356
8440	6733
8440	8440
8440	8936
8440	8667
8440	51307
8440	5987
8440	5062
8440	10253
8440	57594
8440	84708
8440	1796
8440	5747
8440	285590
8440	116985
8440	9815
8440	28964
8440	65059
8440	8853
8440	50807
8440	23191
8440	10188
8440	50488
8440	23043
8440	79834
8440	8874
8440	10810
8440	57648
8440	4301
8440	8216
8440	57556
4709	509
439	439
439	29923
439	5201
9465	79959
2954	2885
2954	2954
10758	7189
10758	7205
10758	4188
10758	1147
10758	10758
10758	3320
5565	9644
5565	55215
5565	178
5565	9064
5565	5563
5565	5565
5565	9821
5565	4217
5565	2992
5565	10253
5565	8676
5565	54971
5565	5717
5565	1460
5565	54507
5565	6925
164	11276
164	1213
10228	6810
10228	63908
10228	5684
10228	53407
10228	1523
10228	2975
10228	26229
10228	9482
10228	51594
10228	6809
6449	6449
6449	91662
6449	11171
6449	54788
6449	439
6449	53822
6449	2896
6449	1278
6449	4832
6449	30008
6449	6782
6449	6860
6449	51661
6449	114897
6449	7039
6449	3320
6449	7132
10314	126133
10314	23061
10314	55137
6801	7203
6801	10574
6801	6950
6801	29015
6801	9521
6801	4163
10085	3693
10768	6732
10768	10768
10768	1031
10768	6049
10768	2669
10749	5436
10749	6092
10749	8569
10749	8899
10749	7534
2137	6714
2137	2534
5001	4998
5001	990
5001	5001
5001	56893
5001	23166
5001	57568
5000	5001
5000	50484
9721	4188
9721	7531
9043	382
23295	7321
23295	7327
9731	121441
9731	11154
9731	54801
9731	191
9731	55094
9731	54464
9731	27101
9731	85379
9731	79649
9731	8481
9731	23112
9731	8409
9731	57650
9731	8924
9731	22994
9731	4750
9731	322
9731	10094
9731	117178
9731	10198
9731	1613
9731	79959
9731	79441
9731	9738
9731	23085
9731	157922
9731	5347
9731	5976
9839	4087
9839	4086
9839	1487
9839	8535
9839	4090
8888	22883
8888	5879
8888	5436
8888	56943
23396	27131
23396	4734
23396	84064
23095	5236
23095	392
9882	10542
10368	5347
26959	841
7813	5347
7813	6809
1620	5524
7107	10592
10724	1460
10724	2932
10174	5062
10174	9667
10174	6242
10174	356
10174	10174
10174	373
10174	8667
10174	57176
10174	8667
10174	5987
10174	57144
10174	90933
10174	55906
10174	868
10174	1856
8703	9354
1729	387
1729	9123
1729	83871
1729	79670
5810	3364
3717	9021
3717	5335
3717	3717
3717	6772
3717	4673
3717	5954
3717	3716
3717	7006
3717	4217
3717	7189
5192	5192
8555	51343
8555	8915
8555	4089
6643	6642
6643	6643
6643	56924
6643	27131
9595	8651
9595	23172
9595	55741
8813	54344
8813	8818
10043	57473
10043	23635
10043	1213
10245	100287932
9669	4087
9669	4745
8721	6908
8721	5597
10294	2078
6907	2874
6907	27101
5201	9742
5201	79960
5201	22872
5201	5204
5201	5203
5201	7411
8732	5433
8732	151987
8732	55671
22	2235
23046	84128
23046	29079
23046	8266
23046	6883
23046	64175
9722	2534
9911	9911
9911	154313
9911	53635
9911	7317
863	4147
863	862
863	10009
8324	260425
4038	55022
9475	9641
9889	3320
9889	9889
9810	9810
9819	79084
9819	10393
9819	6249
9819	65056
9819	51335
9819	22872
9819	51569
9819	7750
9819	90987
9655	64114
261734	3310
261734	7266
261734	55011
261734	7268
261734	3320
261734	27101
261734	9049
261734	79960
261734	1642
261734	81027
23317	2932
9749	2885
9749	5295
9749	5335
4849	9125
26039	26039
26039	6628
26039	10262
26039	51132
9914	84876
4041	4093
4041	50964
4041	8312
4616	4217
9525	10015
9525	3704
9525	51534
955	6310
955	2932
10522	2931
10522	2932
10522	26173
10522	84164
10522	5300
55660	23352
55660	1729
55660	10081
55660	204851
55660	7532
55660	51588
55660	55660
55660	10921
55660	6386
55660	51574
55660	26093
6867	51072
6867	8019
6867	9821
6867	8945
6867	8945
6867	5612
10201	81554
10651	10971
10651	84303
10651	5499
9512	4140
9512	55671
9512	57223
4094	4094
4094	2353
11104	440193
11104	7398
11104	57701
11104	51026
11104	9113
11104	10174
11104	8445
11104	9730
10613	267
10613	79152
4722	4535
4722	4728
4722	4723
4722	4719
4722	4713
4722	51295
4722	4538
4722	4715
4722	4709
1203	26270
27242	8676
10474	85443
10474	23253
10474	117143
10474	6883
10474	54930
10474	10629
23451	51741
23451	2932
23451	6638
23451	10921
23451	7534
23451	10262
23451	83443
23451	23020
11193	51729
11193	23020
11193	10465
11193	51101
11193	26240
11193	1665
11193	6628
8676	8676
8676	54819
8676	8312
8676	6049
8676	10524
8676	8773
8676	55536
8676	8773
8676	10667
8676	79036
8575	5610
8575	8575
8575	6780
8575	7329
8575	23029
27297	6938
9252	7534
9252	3164
9252	71
9252	10743
10001	4086
10001	4087
10001	51586
9099	51018
9099	373
9099	81565
9099	5987
9099	284001
9099	1407
9099	4331
9099	6737
9099	22888
9099	23087
9099	55658
9099	81603
9099	85363
9099	222484
9099	23624
9191	116071
9191	841
9191	9191
9191	6470
8547	8547
23020	7532
23020	2885
23020	23020
23020	4163
23020	6628
23020	10921
261726	523
8481	23788
8481	80173
8481	55722
8481	8725
8481	55142
8481	55094
8481	55831
8481	60412
8481	7266
8481	117178
8481	55011
8481	79871
8481	10807
8481	55165
8481	5870
8481	54801
8481	10198
8481	85379
8481	57103
8481	10806
8481	27101
8481	22994
8481	10213
8481	5347
8481	1487
8481	1213
8481	57650
8481	23085
8481	55898
8481	23024
8481	284001
8481	23170
8481	23354
8481	57480
8481	10615
8481	80254
8481	3301
8481	79441
8481	10464
8481	10525
8481	116143
8481	5708
8481	5862
8481	57701
8481	121441
8481	23112
8481	23102
8481	81572
8481	219
8481	8409
8481	54828
8481	9049
8481	252983
8481	10318
8481	3094
8481	8481
8481	26005
8481	84318
8481	57534
8481	85459
8481	585
8481	90102
8481	57536
8481	197335
8481	93594
8986	5595
8986	5594
6838	4087
5495	9636
5495	1147
5495	6885
5495	5468
8576	3382
8576	9475
8576	4733
8576	10758
8576	6925
8576	22934
8576	9093
8576	6938
6920	9501
6920	60485
10159	54407
10159	5898
10159	84128
10159	90102
10159	84317
10159	28956
10159	55004
10159	54978
10159	29956
10159	10542
10159	51552
10159	523
10159	112464
10159	10097
10159	26136
10159	23256
10159	10848
10159	22841
10159	387
10159	29763
10159	129531
10159	9798
10159	8650
10159	27107
10159	337867
10159	5972
10159	10159
10159	10312
10159	23545
10159	528
10159	9463
23645	57473
23645	1488
23645	5455
23645	9564
8412	9564
8412	94240
8412	57504
8666	10200
8666	65057
8666	5586
8666	8666
8666	51386
8666	10480
8669	8662
8669	10480
8669	8665
8669	3646
8669	10474
5716	5704
5716	5717
5716	5719
5716	5702
5716	5700
5716	8861
5716	5604
5716	8440
5716	64834
8609	81545
8906	54464
8906	11276
8906	4734
79090	51399
79090	27095
79090	6399
79090	10278
79090	79090
9182	1856
9182	1857
9182	1855
9182	53635
9182	79017
9182	5499
9182	89958
9182	1642
9182	56288
9182	1460
5063	5879
5063	8874
11258	6310
5884	5982
5884	5983
5884	55170
5884	3364
5884	5810
25822	4087
25822	4088
10632	23612
10539	10539
10539	51027
10539	84866
10539	221120
10539	6780
10539	6925
10539	868
10539	64395
10539	27300
10539	388677
10539	29068
10539	79088
10539	118924
10539	5597
7466	23421
7466	5597
9025	23404
9025	221037
9025	8924
9025	9025
9025	80817
9025	57594
9025	7321
9025	3921
9025	641
1677	10038
7763	120892
8725	5202
8725	5708
8725	27101
8725	9049
8725	8725
8725	116143
26229	57614
26229	57326
7398	810
7398	7375
7398	8407
7398	57599
7398	126133
7398	7189
7398	196403
9878	57473
9878	10114
9878	6310
9878	54971
9878	54971
9878	54971
9886	8065
9871	8543
9871	5129
9871	5127
10725	9882
10725	10725
5218	10971
5218	896
5218	8536
5218	23176
5218	5218
5218	5128
5218	22858
23354	54801
22885	117178
22888	7321
22888	7328
22888	7332
22888	51619
22888	10477
23014	23741
22911	6919
22872	6396
22872	11196
22883	22883
22995	2876
22995	27327
22995	55095
22995	85379
22995	80254
22995	121441
22995	10592
22995	25814
22995	10807
22995	55142
22995	8624
22995	1445
22995	57584
22995	10844
22995	10096
22995	8481
22995	10733
22995	55094
22995	51765
22995	54464
22995	25904
22995	23112
22995	81565
22995	8458
22995	10318
22995	23019
22995	23085
22995	4849
22995	54801
22995	9125
22995	79441
22995	22994
9985	5708
9985	6449
10073	5049
10277	10277
10277	84993
10277	7266
11249	2195
11249	197131
11249	79633
11249	84059
11249	1917
11249	23304
11249	6879
8518	26610
8518	55250
8518	4792
8518	10769
8518	10190
8518	4122
8518	28977
8518	4715
8518	25934
8518	1147
8518	8518
1102	1102
1102	10667
1102	7329
10112	8658
10112	25930
10112	8924
10112	4152
10112	29775
10112	3633
10112	7259
10112	1059
10112	80256
11143	5347
11143	1857
11143	23557
11143	5481
11143	5863
11143	6204
11143	1454
11143	4998
11143	84289
11143	79960
11143	81620
10912	9842
10912	10524
10912	81873
10912	8666
10912	56904
8658	8658
8658	81847
23557	55330
23557	282991
23557	8476
23557	8518
23557	23049
23557	7169
23557	7531
23557	120892
23557	780
9019	5781
4705	23410
4705	89970
25796	25898
25796	388677
10592	837
10592	54892
10667	388677
9372	4088
9372	4087
9372	55914
9372	6051
9372	1981
9372	5930
9372	23111
9372	4817
9372	6809
6840	5468
6840	57409
6840	8409
6840	23421
6840	3320
6840	10198
6840	4831
6840	255967
6840	9644
6840	3835
9530	200424
9530	6794
9530	196513
9530	54788
9530	1656
9530	94240
9530	57504
9530	51256
19	23673
19	998
19	5987
10412	51121
10412	23212
10412	29889
10412	51154
10412	54475
10427	5335
92342	9796
92342	8705
27107	4092
27107	5499
4850	7322
4850	51619
4850	7324
4850	4850
9077	9530
9077	25855
9077	3845
9077	79728
9077	127544
8760	7251
23774	57473
23774	7534
23774	84289
23774	7531
23774	11143
23774	4733
23774	1213
23774	4676
23774	79832
23774	7532
23774	26039
10775	10557
8924	998
8924	9925
8924	9276
8924	2495
8924	10381
8924	7337
8924	51386
8924	54468
8924	84219
8924	10480
8924	79726
8924	1981
8924	4952
8924	3646
8924	8662
8924	5256
8924	1495
8924	8666
8924	8667
8924	8664
8924	8924
8924	27246
8924	25822
8924	6794
9362	5600
9362	5300
23641	3983
23641	55209
23641	8204
23641	9491
23641	23641
23641	6049
23641	5977
23641	56259
23641	8934
23641	468
160	4093
160	6016
160	10928
6780	2332
6780	998
6780	6128
6780	6175
6780	9045
6780	6187
6780	11267
6780	6732
6780	6059
7268	26973
24139	10783
9113	7791
9113	3984
9113	8481
9113	154810
9113	116840
9113	5783
9113	56288
9113	84445
9113	57670
9113	26524
9113	57568
9113	22995
9113	10807
9113	9738
9113	22994
9113	8502
9113	11021
9113	9730
9113	4659
9113	23641
9113	79959
9113	117178
9113	4734
9113	8239
9630	10126
256281	369
256281	5894
256281	256281
10380	9738
7920	5976
7920	113878
7920	4538
7918	2885
7918	373
7918	5987
11319	10628
11319	55011
11319	23020
25809	8881
25809	25831
25809	29945
25809	11080
25809	55296
25809	8697
30008	6310
30008	56893
30008	8576
30008	9759
30008	10127
30008	10539
30008	896
30008	9747
8915	8915
8915	602
8915	8945
8915	3601
8915	6574
8915	54187
8915	29775
9421	10011
4338	55324
4338	6133
10126	65056
10126	817
9546	613
9546	9755
9546	10010
4338	3845
4338	6794
216	217
216	216
2746	3164
2746	7095
4514	5879
2353	1649
2353	3726
2353	468
2353	4779
2353	6772
2353	4140
2353	6230
2353	51329
2353	23270
2353	84280
2353	6830
2353	9204
2353	4087
2353	80829
2353	27101
2353	5495
2353	114049
2353	9372
2353	23287
2353	9612
2353	9380
2353	2353
2353	8776
2353	80006
2353	7407
2353	191
2353	54882
2353	26057
2353	84916
2353	54874
2353	6908
2353	197131
2353	10011
2353	1050
2353	5563
2353	27128
2353	55738
3265	11186
3265	369
3265	5894
3265	8315
3265	83593
3265	23179
3265	5863
3265	657
3265	5290
3265	5795
3265	4089
3265	5923
3265	54922
3265	4301
3265	10522
3265	8945
3265	995
3845	5894
3845	5296
3845	79009
3845	5516
3845	23390
3845	4514
3845	54828
3845	3845
3845	6235
3845	29079
3845	10174
3845	369
3845	10522
3845	10574
3845	84966
3845	5290
3845	5900
3845	9093
3845	5863
3845	4188
3845	5684
3845	387
3949	3949
7039	6868
5173	26521
3458	3458
1282	1282
713	84749
713	10536
259	259
2495	2495
2495	80237
2495	2885
2495	7531
2495	51588
2495	6386
2495	55093
4535	10135
4535	6128
4535	23521
4538	2885
5894	5708
5894	3320
5894	27101
5894	7531
5894	5515
5894	5894
5894	3301
5894	9521
5894	51
5894	5256
5894	51765
5894	4214
5894	10048
5894	29763
5894	5573
5894	50717
10382	5708
10382	3164
10382	120892
10382	6794
3115	6092
3115	7205
3115	84445
3115	25852
3115	4289
3115	57128
4914	4914
4914	5335
4914	9743
4914	7189
4914	3320
4914	8660
826	157657
826	57085
826	5861
826	2783
826	9551
826	4733
4489	408
2771	7205
2771	388677
2771	2773
2771	90550
2771	92255
2771	2784
2771	91749
2771	127829
2771	2787
2771	10058
217	23421
217	1400
217	23521
217	8854
292	4792
9636	7318
9636	5052
1906	1906
6181	5599
6181	6181
6181	6230
6181	6201
6181	6189
6181	6228
6181	6217
6181	6187
6181	3921
6181	6224
6181	6168
6175	4088
6175	6181
6175	65095
6175	5049
6175	6189
6175	3921
6175	6228
6175	6187
6175	6217
6175	6230
6175	6204
6175	6224
6175	6152
6175	51807
6175	6158
6175	6168
7123	2932
5579	23035
5579	1147
5579	10611
5579	5579
5579	55072
2534	2534
2534	2185
2534	9743
2534	602
2534	6310
2534	2954
2534	2889
2534	91179
2534	8871
2534	57190
2534	64111
2534	29934
2534	5509
2534	3563
2534	56995
2534	356
2534	10015
2534	55170
2534	5295
2534	8503
2534	1445
2534	10278
2534	79020
2534	65265
2534	3717
2534	6452
2534	5894
2534	5781
2534	10188
2534	3320
2534	5144
2534	868
2534	6197
590	590
5757	9817
7170	9641
7170	29911
7170	3437
7170	26271
7170	29844
7170	4163
7170	7170
7170	7205
7170	9874
7170	26258
7170	79839
7170	374659
1622	54935
1622	2932
1059	3164
1059	310
1059	5300
2876	5597
2242	10006
2242	4188
2242	2242
2242	5719
2242	613
2242	3320
3320	22858
3320	3320
3320	55664
3320	91662
3320	6794
3320	369
3320	10000
3320	10454
3320	23118
3320	9020
3320	1147
3320	9641
3320	6885
3320	10397
3320	2314
3320	283237
3320	26973
3320	5536
3320	7268
3320	55898
3320	57472
3320	8725
3320	23020
3320	27101
3320	26058
3320	3301
3320	81572
3320	10294
3320	8899
3320	23411
3320	7265
3320	7407
3320	613
3320	5467
3320	7266
3320	6129
3320	6125
3320	7170
3320	5610
3320	1198
3320	8139
3320	5129
3320	673
7525	5747
7525	2534
5979	5335
5979	5594
5979	5595
5979	2619
5979	1796
5979	2887
5979	23624
5979	5979
5979	9049
5979	78986
7169	23139
7169	7169
7057	4313
5213	4708
5213	5213
440	6310
440	3376
4313	7077
4313	3320
4313	23621
5160	5165
5160	6119
5160	23788
5160	93380
5160	57703
5160	56829
5160	10165
5160	3376
5160	10801
5160	4430
5160	10015
5160	10294
5160	84687
5160	54439
5160	57486
5160	1981
5160	8189
5160	7110
5160	1495
5160	5917
5160	6730
5160	23521
5160	9521
5160	81855
5160	6150
5160	7170
5160	3301
5160	6838
5160	23603
5160	3182
5160	124801
5160	83858
5160	5936
5160	2332
5160	28998
5160	51069
5160	222068
5160	1727
5160	4736
5160	387
5160	11224
5160	8766
5160	84271
5160	1994
5160	57085
5160	5861
5160	10005
5160	5878
5160	55210
5160	204
5160	6136
5160	81876
5160	6156
5160	26097
5160	6158
5160	5831
5160	29920
5160	8526
5160	23421
4241	388677
6218	2353
6218	3921
6218	6228
6218	6187
6218	6203
6218	6189
6218	6230
6218	6235
2773	26575
2773	4925
2773	440193
2773	489
2773	55706
2773	2787
2773	84065
2773	84259
308	1981
308	3693
3921	65057
3921	3048
3921	10671
3921	55905
3921	6227
3921	51121
3921	64763
3921	140467
3921	27153
3921	11103
11222	51073
11222	54148
11222	28977
3233	9191
3233	10921
3233	140461
3233	201798
2247	2260
2247	5806
6728	3842
6728	3843
6728	10527
1212	163
1212	2580
1212	6396
1212	2060
1212	8650
1212	160
1212	55589
1212	1213
1212	27327
307	9397
2537	10519
3434	31
3434	3437
3434	6628
3434	8761
3434	56922
3434	3320
5045	55690
29844	29844
29844	7170
29844	55536
6399	85021
6399	22878
6399	27095
6399	51399
6399	79090
6399	5307
6399	6399
2736	4088
2736	4087
2736	6497
2737	7547
2737	8945
2737	6497
4602	1213
4602	3796
4602	896
4602	4094
4602	6497
4602	7329
369	7532
369	7534
369	7531
369	10971
369	8813
369	1495
369	7277
369	8531
369	84617
369	10294
369	10165
369	3845
369	79751
369	3301
369	5954
369	57085
369	369
5573	4087
5573	55660
5573	5573
5573	6218
5573	6749
5573	10075
5573	4659
5573	23710
5573	7329
5573	5567
5573	9040
5573	10641
5573	84281
5573	5575
5573	11216
5573	10454
5573	5597
5573	80304
5573	23598
5573	80854
5573	22852
5573	7534
7390	56893
7390	51027
2098	2885
2098	2098
7068	23019
7068	6907
7068	9325
7068	7251
7068	9318
7068	7068
7068	8204
7068	10048
7068	221037
7068	9322
5834	5834
5898	4089
5898	9722
5898	55165
5898	9525
5898	5333
5898	83871
613	4301
613	2071
613	5295
2078	6175
2078	8239
