"EG_node1"	"EG_node2"	"Source"
"5319"	"C04317"	"metabosignal"
"5322"	"C04317"	"metabosignal"
"5320"	"C04317"	"metabosignal"
"391013"	"C04317"	"metabosignal"
"151056"	"C04317"	"metabosignal"
"123745"	"C04317"	"metabosignal"
"5321"	"C04317"	"metabosignal"
"8398"	"C04317"	"metabosignal"
"8681"	"C04317"	"metabosignal"
"100137049"	"C04317"	"metabosignal"
"8605"	"C04317"	"metabosignal"
"283748"	"C04317"	"metabosignal"
"255189"	"C04317"	"metabosignal"
"374569"	"C04317"	"metabosignal"
"5049"	"C04317"	"metabosignal"
"5050"	"C04317"	"metabosignal"
"7941"	"C04317"	"metabosignal"
"5051"	"C04317"	"metabosignal"
"255043"	"C04517"	"metabosignal"
"C04635"	"rn:R07380"	"metabosignal"
"C04635"	"rn:R04413"	"metabosignal"
"C04756"	"rn:R04413"	"metabosignal"
"C03201"	"7368"	"metabosignal"
"7368"	"C20859"	"metabosignal"
"C20859"	"9514"	"metabosignal"
"1543"	"C14768"	"metabosignal"
"1544"	"C14768"	"metabosignal"
"1545"	"C14768"	"metabosignal"
"1572"	"C14768"	"metabosignal"
"1573"	"C14768"	"metabosignal"
"29785"	"C14768"	"metabosignal"
"1580"	"C14768"	"metabosignal"
"260293"	"C14768"	"metabosignal"
"199974"	"C14768"	"metabosignal"
"1565"	"C14768"	"metabosignal"
"1577"	"C14768"	"metabosignal"
"1551"	"C14768"	"metabosignal"
"1549"	"C14768"	"metabosignal"
"1553"	"C14768"	"metabosignal"
"64816"	"C14768"	"metabosignal"
"1562"	"C14768"	"metabosignal"
"1558"	"C14768"	"metabosignal"
"11283"	"C14768"	"metabosignal"
"57834"	"C14768"	"metabosignal"
"66002"	"C14768"	"metabosignal"
"100861540"	"C14768"	"metabosignal"
"107987478"	"C14768"	"metabosignal"
"2053"	"C14768"	"metabosignal"
"1543"	"C14769"	"metabosignal"
"1544"	"C14769"	"metabosignal"
"1545"	"C14769"	"metabosignal"
"1572"	"C14769"	"metabosignal"
"1573"	"C14769"	"metabosignal"
"29785"	"C14769"	"metabosignal"
"1580"	"C14769"	"metabosignal"
"260293"	"C14769"	"metabosignal"
"199974"	"C14769"	"metabosignal"
"1565"	"C14769"	"metabosignal"
"1577"	"C14769"	"metabosignal"
"1551"	"C14769"	"metabosignal"
"1549"	"C14769"	"metabosignal"
"1553"	"C14769"	"metabosignal"
"64816"	"C14769"	"metabosignal"
"1562"	"C14769"	"metabosignal"
"1558"	"C14769"	"metabosignal"
"11283"	"C14769"	"metabosignal"
"57834"	"C14769"	"metabosignal"
"66002"	"C14769"	"metabosignal"
"100861540"	"C14769"	"metabosignal"
"107987478"	"C14769"	"metabosignal"
"2053"	"C14769"	"metabosignal"
"1543"	"C14770"	"metabosignal"
"1544"	"C14770"	"metabosignal"
"1545"	"C14770"	"metabosignal"
"1572"	"C14770"	"metabosignal"
"1573"	"C14770"	"metabosignal"
"29785"	"C14770"	"metabosignal"
"1580"	"C14770"	"metabosignal"
"260293"	"C14770"	"metabosignal"
"199974"	"C14770"	"metabosignal"
"1565"	"C14770"	"metabosignal"
"1577"	"C14770"	"metabosignal"
"1551"	"C14770"	"metabosignal"
"1549"	"C14770"	"metabosignal"
"1553"	"C14770"	"metabosignal"
"64816"	"C14770"	"metabosignal"
"1562"	"C14770"	"metabosignal"
"1558"	"C14770"	"metabosignal"
"11283"	"C14770"	"metabosignal"
"57834"	"C14770"	"metabosignal"
"66002"	"C14770"	"metabosignal"
"100861540"	"C14770"	"metabosignal"
"107987478"	"C14770"	"metabosignal"
"2053"	"C14770"	"metabosignal"
"1543"	"C14771"	"metabosignal"
"1544"	"C14771"	"metabosignal"
"1545"	"C14771"	"metabosignal"
"1572"	"C14771"	"metabosignal"
"1573"	"C14771"	"metabosignal"
"29785"	"C14771"	"metabosignal"
"1580"	"C14771"	"metabosignal"
"260293"	"C14771"	"metabosignal"
"199974"	"C14771"	"metabosignal"
"1565"	"C14771"	"metabosignal"
"1577"	"C14771"	"metabosignal"
"1551"	"C14771"	"metabosignal"
"1549"	"C14771"	"metabosignal"
"1553"	"C14771"	"metabosignal"
"64816"	"C14771"	"metabosignal"
"1562"	"C14771"	"metabosignal"
"1558"	"C14771"	"metabosignal"
"11283"	"C14771"	"metabosignal"
"57834"	"C14771"	"metabosignal"
"66002"	"C14771"	"metabosignal"
"100861540"	"C14771"	"metabosignal"
"107987478"	"C14771"	"metabosignal"
"2053"	"C14771"	"metabosignal"
"122970"	"C00219"	"metabosignal"
"10965"	"C00219"	"metabosignal"
"570"	"C00219"	"metabosignal"
"641371"	"C00219"	"metabosignal"
"11332"	"C00219"	"metabosignal"
"1579"	"C00219"	"metabosignal"
"284541"	"C00219"	"metabosignal"
"1543"	"C00219"	"metabosignal"
"1544"	"C00219"	"metabosignal"
"1545"	"C00219"	"metabosignal"
"1572"	"C00219"	"metabosignal"
"1573"	"C00219"	"metabosignal"
"29785"	"C00219"	"metabosignal"
"1580"	"C00219"	"metabosignal"
"260293"	"C00219"	"metabosignal"
"199974"	"C00219"	"metabosignal"
"1565"	"C00219"	"metabosignal"
"1577"	"C00219"	"metabosignal"
"1551"	"C00219"	"metabosignal"
"1549"	"C00219"	"metabosignal"
"1553"	"C00219"	"metabosignal"
"64816"	"C00219"	"metabosignal"
"1562"	"C00219"	"metabosignal"
"1558"	"C00219"	"metabosignal"
"11283"	"C00219"	"metabosignal"
"57834"	"C00219"	"metabosignal"
"66002"	"C00219"	"metabosignal"
"100861540"	"C00219"	"metabosignal"
"107987478"	"C00219"	"metabosignal"
"11145"	"C00219"	"metabosignal"
"8399"	"C00219"	"metabosignal"
"26279"	"C00219"	"metabosignal"
"30814"	"C00219"	"metabosignal"
"50487"	"C00219"	"metabosignal"
"64600"	"C00219"	"metabosignal"
"81579"	"C00219"	"metabosignal"
"84647"	"C00219"	"metabosignal"
"5319"	"C00219"	"metabosignal"
"5322"	"C00219"	"metabosignal"
"5320"	"C00219"	"metabosignal"
"391013"	"C00219"	"metabosignal"
"151056"	"C00219"	"metabosignal"
"123745"	"C00219"	"metabosignal"
"5321"	"C00219"	"metabosignal"
"8398"	"C00219"	"metabosignal"
"8681"	"C00219"	"metabosignal"
"100137049"	"C00219"	"metabosignal"
"8605"	"C00219"	"metabosignal"
"283748"	"C00219"	"metabosignal"
"255189"	"C00219"	"metabosignal"
"1543"	"C14781"	"metabosignal"
"1544"	"C14781"	"metabosignal"
"1545"	"C14781"	"metabosignal"
"1572"	"C14781"	"metabosignal"
"1573"	"C14781"	"metabosignal"
"29785"	"C14781"	"metabosignal"
"1580"	"C14781"	"metabosignal"
"260293"	"C14781"	"metabosignal"
"199974"	"C14781"	"metabosignal"
"1565"	"C14781"	"metabosignal"
"1577"	"C14781"	"metabosignal"
"1551"	"C14781"	"metabosignal"
"1549"	"C14781"	"metabosignal"
"1553"	"C14781"	"metabosignal"
"64816"	"C14781"	"metabosignal"
"1562"	"C14781"	"metabosignal"
"1558"	"C14781"	"metabosignal"
"11283"	"C14781"	"metabosignal"
"57834"	"C14781"	"metabosignal"
"66002"	"C14781"	"metabosignal"
"100861540"	"C14781"	"metabosignal"
"107987478"	"C14781"	"metabosignal"
"1543"	"C14813"	"metabosignal"
"1544"	"C14813"	"metabosignal"
"1545"	"C14813"	"metabosignal"
"1572"	"C14813"	"metabosignal"
"1573"	"C14813"	"metabosignal"
"29785"	"C14813"	"metabosignal"
"1580"	"C14813"	"metabosignal"
"260293"	"C14813"	"metabosignal"
"199974"	"C14813"	"metabosignal"
"1565"	"C14813"	"metabosignal"
"1577"	"C14813"	"metabosignal"
"1551"	"C14813"	"metabosignal"
"1549"	"C14813"	"metabosignal"
"1553"	"C14813"	"metabosignal"
"64816"	"C14813"	"metabosignal"
"1562"	"C14813"	"metabosignal"
"1558"	"C14813"	"metabosignal"
"11283"	"C14813"	"metabosignal"
"57834"	"C14813"	"metabosignal"
"66002"	"C14813"	"metabosignal"
"100861540"	"C14813"	"metabosignal"
"107987478"	"C14813"	"metabosignal"
"1543"	"C05966"	"metabosignal"
"1544"	"C05966"	"metabosignal"
"1545"	"C05966"	"metabosignal"
"1572"	"C05966"	"metabosignal"
"1573"	"C05966"	"metabosignal"
"29785"	"C05966"	"metabosignal"
"1580"	"C05966"	"metabosignal"
"260293"	"C05966"	"metabosignal"
"199974"	"C05966"	"metabosignal"
"1565"	"C05966"	"metabosignal"
"1577"	"C05966"	"metabosignal"
"1551"	"C05966"	"metabosignal"
"1549"	"C05966"	"metabosignal"
"1553"	"C05966"	"metabosignal"
"64816"	"C05966"	"metabosignal"
"1562"	"C05966"	"metabosignal"
"1558"	"C05966"	"metabosignal"
"11283"	"C05966"	"metabosignal"
"57834"	"C05966"	"metabosignal"
"66002"	"C05966"	"metabosignal"
"100861540"	"C05966"	"metabosignal"
"107987478"	"C05966"	"metabosignal"
"257202"	"C05966"	"metabosignal"
"2882"	"C05966"	"metabosignal"
"2877"	"C05966"	"metabosignal"
"2878"	"C05966"	"metabosignal"
"2876"	"C05966"	"metabosignal"
"2880"	"C05966"	"metabosignal"
"493869"	"C05966"	"metabosignal"
"C00219"	"rn:R07053"	"metabosignal"
"C00219"	"rn:R07038"	"metabosignal"
"257202"	"C04742"	"metabosignal"
"2882"	"C04742"	"metabosignal"
"2877"	"C04742"	"metabosignal"
"2878"	"C04742"	"metabosignal"
"2876"	"C04742"	"metabosignal"
"2880"	"C04742"	"metabosignal"
"493869"	"C04742"	"metabosignal"
"257202"	"C05356"	"metabosignal"
"2882"	"C05356"	"metabosignal"
"2877"	"C05356"	"metabosignal"
"2878"	"C05356"	"metabosignal"
"2876"	"C05356"	"metabosignal"
"2880"	"C05356"	"metabosignal"
"493869"	"C05356"	"metabosignal"
"257202"	"C04805"	"metabosignal"
"2882"	"C04805"	"metabosignal"
"2877"	"C04805"	"metabosignal"
"2878"	"C04805"	"metabosignal"
"2876"	"C04805"	"metabosignal"
"2880"	"C04805"	"metabosignal"
"493869"	"C04805"	"metabosignal"
"C00219"	"239"	"metabosignal"
"C00219"	"247"	"metabosignal"
"C05966"	"247"	"metabosignal"
"C00219"	"246"	"metabosignal"
"C05966"	"246"	"metabosignal"
"C00219"	"5742"	"metabosignal"
"C05956"	"5742"	"metabosignal"
"C00219"	"5743"	"metabosignal"
"C05956"	"5743"	"metabosignal"
"C00219"	"240"	"metabosignal"
"C05356"	"240"	"metabosignal"
"240"	"C00909"	"metabosignal"
"C00909"	"4048"	"metabosignal"
"4048"	"C02165"	"metabosignal"
"C02165"	"8529"	"metabosignal"
"C02165"	"4051"	"metabosignal"
"C00909"	"4056"	"metabosignal"
"2678"	"C02166"	"metabosignal"
"2687"	"C02166"	"metabosignal"
"4056"	"C02166"	"metabosignal"
"27306"	"C00427"	"metabosignal"
"5742"	"C00427"	"metabosignal"
"5743"	"C00427"	"metabosignal"
"C00427"	"5740"	"metabosignal"
"4881"	"C01312"	"metabosignal"
"5740"	"C01312"	"metabosignal"
"C00427"	"80142"	"metabosignal"
"C00427"	"9536"	"metabosignal"
"C00427"	"10728"	"metabosignal"
"4881"	"C00584"	"metabosignal"
"80142"	"C00584"	"metabosignal"
"9536"	"C00584"	"metabosignal"
"10728"	"C00584"	"metabosignal"
"C00427"	"6916"	"metabosignal"
"8644"	"C00696"	"metabosignal"
"27306"	"C00696"	"metabosignal"
"C00427"	"5730"	"metabosignal"
"C00696"	"5730"	"metabosignal"
"873"	"C00584"	"metabosignal"
"C00584"	"874"	"metabosignal"
"C00427"	"127281"	"metabosignal"
"122970"	"C01595"	"metabosignal"
"10965"	"C01595"	"metabosignal"
"570"	"C01595"	"metabosignal"
"641371"	"C01595"	"metabosignal"
"11332"	"C01595"	"metabosignal"
"1543"	"C01595"	"metabosignal"
"1544"	"C01595"	"metabosignal"
"1545"	"C01595"	"metabosignal"
"1572"	"C01595"	"metabosignal"
"1573"	"C01595"	"metabosignal"
"29785"	"C01595"	"metabosignal"
"1580"	"C01595"	"metabosignal"
"260293"	"C01595"	"metabosignal"
"199974"	"C01595"	"metabosignal"
"1565"	"C01595"	"metabosignal"
"1577"	"C01595"	"metabosignal"
"1551"	"C01595"	"metabosignal"
"1549"	"C01595"	"metabosignal"
"1553"	"C01595"	"metabosignal"
"64816"	"C01595"	"metabosignal"
"1562"	"C01595"	"metabosignal"
"1558"	"C01595"	"metabosignal"
"11283"	"C01595"	"metabosignal"
"57834"	"C01595"	"metabosignal"
"66002"	"C01595"	"metabosignal"
"100861540"	"C01595"	"metabosignal"
"107987478"	"C01595"	"metabosignal"
"11145"	"C01595"	"metabosignal"
"8399"	"C01595"	"metabosignal"
"26279"	"C01595"	"metabosignal"
"30814"	"C01595"	"metabosignal"
"50487"	"C01595"	"metabosignal"
"64600"	"C01595"	"metabosignal"
"81579"	"C01595"	"metabosignal"
"84647"	"C01595"	"metabosignal"
"5319"	"C01595"	"metabosignal"
"5322"	"C01595"	"metabosignal"
"5320"	"C01595"	"metabosignal"
"391013"	"C01595"	"metabosignal"
"151056"	"C01595"	"metabosignal"
"123745"	"C01595"	"metabosignal"
"5321"	"C01595"	"metabosignal"
"8398"	"C01595"	"metabosignal"
"8681"	"C01595"	"metabosignal"
"100137049"	"C01595"	"metabosignal"
"8605"	"C01595"	"metabosignal"
"283748"	"C01595"	"metabosignal"
"255189"	"C01595"	"metabosignal"
"247"	"C01595"	"metabosignal"
"246"	"C01595"	"metabosignal"
"1543"	"C14825"	"metabosignal"
"1544"	"C14825"	"metabosignal"
"1545"	"C14825"	"metabosignal"
"1572"	"C14825"	"metabosignal"
"1573"	"C14825"	"metabosignal"
"29785"	"C14825"	"metabosignal"
"1580"	"C14825"	"metabosignal"
"260293"	"C14825"	"metabosignal"
"199974"	"C14825"	"metabosignal"
"1565"	"C14825"	"metabosignal"
"1577"	"C14825"	"metabosignal"
"1551"	"C14825"	"metabosignal"
"1549"	"C14825"	"metabosignal"
"1553"	"C14825"	"metabosignal"
"64816"	"C14825"	"metabosignal"
"1562"	"C14825"	"metabosignal"
"1558"	"C14825"	"metabosignal"
"11283"	"C14825"	"metabosignal"
"57834"	"C14825"	"metabosignal"
"66002"	"C14825"	"metabosignal"
"100861540"	"C14825"	"metabosignal"
"107987478"	"C14825"	"metabosignal"
"30"	"C16335"	"metabosignal"
"10449"	"C16335"	"metabosignal"
"3032"	"C16335"	"metabosignal"
"8310"	"C16335"	"metabosignal"
"51"	"C16335"	"metabosignal"
"30"	"C16331"	"metabosignal"
"10449"	"C16331"	"metabosignal"
"3032"	"C16331"	"metabosignal"
"8310"	"C16331"	"metabosignal"
"51"	"C16331"	"metabosignal"
"30"	"C16338"	"metabosignal"
"10449"	"C16338"	"metabosignal"
"3032"	"C16338"	"metabosignal"
"30"	"C16334"	"metabosignal"
"10449"	"C16334"	"metabosignal"
"3032"	"C16334"	"metabosignal"
"30"	"C16330"	"metabosignal"
"10449"	"C16330"	"metabosignal"
"3032"	"C16330"	"metabosignal"
"8310"	"C16327"	"metabosignal"
"51"	"C16327"	"metabosignal"
"122970"	"C06427"	"metabosignal"
"10965"	"C06427"	"metabosignal"
"570"	"C06427"	"metabosignal"
"641371"	"C06427"	"metabosignal"
"11332"	"C06427"	"metabosignal"
"11145"	"C06427"	"metabosignal"
"8399"	"C06427"	"metabosignal"
"26279"	"C06427"	"metabosignal"
"30814"	"C06427"	"metabosignal"
"50487"	"C06427"	"metabosignal"
"64600"	"C06427"	"metabosignal"
"81579"	"C06427"	"metabosignal"
"84647"	"C06427"	"metabosignal"
"5319"	"C06427"	"metabosignal"
"5322"	"C06427"	"metabosignal"
"5320"	"C06427"	"metabosignal"
"391013"	"C06427"	"metabosignal"
"151056"	"C06427"	"metabosignal"
"123745"	"C06427"	"metabosignal"
"5321"	"C06427"	"metabosignal"
"8398"	"C06427"	"metabosignal"
"8681"	"C06427"	"metabosignal"
"100137049"	"C06427"	"metabosignal"
"8605"	"C06427"	"metabosignal"
"283748"	"C06427"	"metabosignal"
"255189"	"C06427"	"metabosignal"
"C06427"	"rn:R07861"	"metabosignal"
"C12126"	"340485"	"metabosignal"
"C12126"	"125981"	"metabosignal"
"C12126"	"427"	"metabosignal"
"C12126"	"56624"	"metabosignal"
"8611"	"C02960"	"metabosignal"
"8613"	"C02960"	"metabosignal"
"8612"	"C02960"	"metabosignal"
"23175"	"C02960"	"metabosignal"
"64900"	"C02960"	"metabosignal"
"9663"	"C02960"	"metabosignal"
"8611"	"C06124"	"metabosignal"
"8613"	"C06124"	"metabosignal"
"8612"	"C06124"	"metabosignal"
"23175"	"C06124"	"metabosignal"
"64900"	"C06124"	"metabosignal"
"9663"	"C06124"	"metabosignal"
"8611"	"C01120"	"metabosignal"
"8613"	"C01120"	"metabosignal"
"8612"	"C01120"	"metabosignal"
"23175"	"C01120"	"metabosignal"
"64900"	"C01120"	"metabosignal"
"9663"	"C01120"	"metabosignal"
"340485"	"C12145"	"metabosignal"
"125981"	"C12145"	"metabosignal"
"427"	"C12145"	"metabosignal"
"56624"	"C12145"	"metabosignal"
"8611"	"C00836"	"metabosignal"
"8613"	"C00836"	"metabosignal"
"8612"	"C00836"	"metabosignal"
"23175"	"C00836"	"metabosignal"
"64900"	"C00836"	"metabosignal"
"9663"	"C00836"	"metabosignal"
"340485"	"C00836"	"metabosignal"
"125981"	"C00836"	"metabosignal"
"427"	"C00836"	"metabosignal"
"56624"	"C00836"	"metabosignal"
"C12126"	"29956"	"metabosignal"
"C00836"	"29956"	"metabosignal"
"C12126"	"204219"	"metabosignal"
"C00836"	"204219"	"metabosignal"
"C12126"	"253782"	"metabosignal"
"C00836"	"253782"	"metabosignal"
"C12126"	"10715"	"metabosignal"
"C00836"	"10715"	"metabosignal"
"C12126"	"79603"	"metabosignal"
"C00836"	"79603"	"metabosignal"
"C12126"	"91012"	"metabosignal"
"C00836"	"91012"	"metabosignal"
"C12126"	"rn:R06519"	"metabosignal"
"C00550"	"6609"	"metabosignal"
"C00550"	"6610"	"metabosignal"
"C00550"	"55512"	"metabosignal"
"C00550"	"55627"	"metabosignal"
"C00550"	"339221"	"metabosignal"
"8611"	"C00319"	"metabosignal"
"8613"	"C00319"	"metabosignal"
"8612"	"C00319"	"metabosignal"
"23175"	"C00319"	"metabosignal"
"64900"	"C00319"	"metabosignal"
"9663"	"C00319"	"metabosignal"
"340485"	"C00319"	"metabosignal"
"125981"	"C00319"	"metabosignal"
"427"	"C00319"	"metabosignal"
"56624"	"C00319"	"metabosignal"
"29956"	"C00319"	"metabosignal"
"204219"	"C00319"	"metabosignal"
"253782"	"C00319"	"metabosignal"
"10715"	"C00319"	"metabosignal"
"79603"	"C00319"	"metabosignal"
"91012"	"C00319"	"metabosignal"
"3938"	"C00195"	"metabosignal"
"8611"	"C00195"	"metabosignal"
"8613"	"C00195"	"metabosignal"
"8612"	"C00195"	"metabosignal"
"23175"	"C00195"	"metabosignal"
"64900"	"C00195"	"metabosignal"
"9663"	"C00195"	"metabosignal"
"7368"	"C00195"	"metabosignal"
"340485"	"C00195"	"metabosignal"
"125981"	"C00195"	"metabosignal"
"427"	"C00195"	"metabosignal"
"56624"	"C00195"	"metabosignal"
"29956"	"C00195"	"metabosignal"
"204219"	"C00195"	"metabosignal"
"253782"	"C00195"	"metabosignal"
"10715"	"C00195"	"metabosignal"
"79603"	"C00195"	"metabosignal"
"91012"	"C00195"	"metabosignal"
"rn:R06519"	"C00195"	"metabosignal"
"6609"	"C00195"	"metabosignal"
"6610"	"C00195"	"metabosignal"
"55512"	"C00195"	"metabosignal"
"55627"	"C00195"	"metabosignal"
"339221"	"C00195"	"metabosignal"
"C02960"	"64781"	"metabosignal"
"C00195"	"64781"	"metabosignal"
"C00154"	"10558"	"metabosignal"
"C00065"	"10558"	"metabosignal"
"C00154"	"9517"	"metabosignal"
"C00065"	"9517"	"metabosignal"
"C00154"	"55304"	"metabosignal"
"C00065"	"55304"	"metabosignal"
"10558"	"C02934"	"metabosignal"
"9517"	"C02934"	"metabosignal"
"55304"	"C02934"	"metabosignal"
"C00836"	"2531"	"metabosignal"
"C02934"	"2531"	"metabosignal"
"2717"	"C06126"	"metabosignal"
"9514"	"C06126"	"metabosignal"
"2717"	"C02686"	"metabosignal"
"3938"	"C02686"	"metabosignal"
"7368"	"C02686"	"metabosignal"
"9514"	"C02686"	"metabosignal"
"9514"	"C06125"	"metabosignal"
"C02686"	"4758"	"metabosignal"
"C06128"	"4758"	"metabosignal"
"C02686"	"10825"	"metabosignal"
"C06128"	"10825"	"metabosignal"
"C02686"	"129807"	"metabosignal"
"C06128"	"129807"	"metabosignal"
"C02686"	"4759"	"metabosignal"
"C06128"	"4759"	"metabosignal"
"2720"	"C01290"	"metabosignal"
"3938"	"C01190"	"metabosignal"
"2720"	"C01190"	"metabosignal"
"C00195"	"2629"	"metabosignal"
"C01190"	"2629"	"metabosignal"
"57704"	"C00195"	"metabosignal"
"57704"	"C01190"	"metabosignal"
"C00195"	"7357"	"metabosignal"
"C01190"	"7357"	"metabosignal"
"C00416"	"8877"	"metabosignal"
"5337"	"8877"	"metabosignal"
"5338"	"8877"	"metabosignal"
"C06124"	"8877"	"metabosignal"
"C01120"	"8877"	"metabosignal"
"C00836"	"8877"	"metabosignal"
"C00319"	"8877"	"metabosignal"
"C00416"	"56848"	"metabosignal"
"5337"	"56848"	"metabosignal"
"5338"	"56848"	"metabosignal"
"C06124"	"56848"	"metabosignal"
"C01120"	"56848"	"metabosignal"
"C00836"	"56848"	"metabosignal"
"C00319"	"56848"	"metabosignal"
"C00346"	"8879"	"metabosignal"
"C06124"	"8879"	"metabosignal"
"C01120"	"8879"	"metabosignal"
"C00195"	"2581"	"metabosignal"
"C02686"	"2581"	"metabosignal"
"C02686"	"410"	"metabosignal"
"C06125"	"410"	"metabosignal"
"C01290"	"9331"	"metabosignal"
"C01190"	"9331"	"metabosignal"
"C00550"	"259230"	"metabosignal"
"C00195"	"259230"	"metabosignal"
"C00550"	"166929"	"metabosignal"
"C00195"	"166929"	"metabosignal"
"C03451"	"2739"	"metabosignal"
"C00022"	"197257"	"metabosignal"
"C00256"	"197257"	"metabosignal"
"C03451"	"3029"	"metabosignal"
"C00256"	"3029"	"metabosignal"
"C00022"	"4200"	"metabosignal"
"C00149"	"4200"	"metabosignal"
"C00022"	"10873"	"metabosignal"
"C00149"	"10873"	"metabosignal"
"C00022"	"4199"	"metabosignal"
"C00149"	"4199"	"metabosignal"
"84532"	"C05993"	"metabosignal"
"55902"	"C05993"	"metabosignal"
"C00033"	"134526"	"metabosignal"
"C00024"	"134526"	"metabosignal"
"9380"	"C00937"	"metabosignal"
"8639"	"C00546"	"metabosignal"
"4129"	"C00546"	"metabosignal"
"4128"	"C00546"	"metabosignal"
"314"	"C00546"	"metabosignal"
"9380"	"C00546"	"metabosignal"
"2739"	"C00546"	"metabosignal"
"C00033"	"98"	"metabosignal"
"C00227"	"98"	"metabosignal"
"C00033"	"97"	"metabosignal"
"C00227"	"97"	"metabosignal"
"C00168"	"81888"	"metabosignal"
"112817"	"C01127"	"metabosignal"
"125061"	"C06049"	"metabosignal"
"9380"	"C00160"	"metabosignal"
"C00048"	"51179"	"metabosignal"
"C00160"	"51179"	"metabosignal"
"C00048"	"54363"	"metabosignal"
"C00160"	"54363"	"metabosignal"
"C00160"	"283871"	"metabosignal"
"C00988"	"283871"	"metabosignal"
"847"	"C00027"	"metabosignal"
"84693"	"C18026"	"metabosignal"
"C00683"	"55862"	"metabosignal"
"C00100"	"55862"	"metabosignal"
"C00100"	"79611"	"metabosignal"
"84532"	"C05983"	"metabosignal"
"55902"	"C05983"	"metabosignal"
"79611"	"C05983"	"metabosignal"
"160287"	"C05984"	"metabosignal"
"92483"	"C05984"	"metabosignal"
"3939"	"C05984"	"metabosignal"
"3945"	"C05984"	"metabosignal"
"3948"	"C05984"	"metabosignal"
"594"	"C21018"	"metabosignal"
"593"	"C21018"	"metabosignal"
"1629"	"C21018"	"metabosignal"
"594"	"C21017"	"metabosignal"
"593"	"C21017"	"metabosignal"
"C00136"	"116285"	"metabosignal"
"C00246"	"116285"	"metabosignal"
"C00136"	"123876"	"metabosignal"
"C00246"	"123876"	"metabosignal"
"C00136"	"341392"	"metabosignal"
"C00246"	"341392"	"metabosignal"
"C00136"	"54988"	"metabosignal"
"C00246"	"54988"	"metabosignal"
"C00136"	"6296"	"metabosignal"
"C00246"	"6296"	"metabosignal"
"C00136"	"348158"	"metabosignal"
"C00246"	"348158"	"metabosignal"
"C00136"	"142827"	"metabosignal"
"C00246"	"142827"	"metabosignal"
"C00026"	"79944"	"metabosignal"
"4548"	"C00440"	"metabosignal"
"10841"	"C00664"	"metabosignal"
"2618"	"C00445"	"metabosignal"
"275"	"C00445"	"metabosignal"
"10841"	"C00445"	"metabosignal"
"C00143"	"10797"	"metabosignal"
"C00445"	"10797"	"metabosignal"
"C00143"	"441024"	"metabosignal"
"C00445"	"441024"	"metabosignal"
"275"	"C03479"	"metabosignal"
"10841"	"C03479"	"metabosignal"
"C00445"	"10588"	"metabosignal"
"C03479"	"10588"	"metabosignal"
"C00445"	"100528021"	"metabosignal"
"C03479"	"100528021"	"metabosignal"
"2618"	"C00234"	"metabosignal"
"471"	"C00234"	"metabosignal"
"10797"	"C00234"	"metabosignal"
"441024"	"C00234"	"metabosignal"
"C00101"	"123263"	"metabosignal"
"C00234"	"123263"	"metabosignal"
"C00101"	"10840"	"metabosignal"
"C00234"	"10840"	"metabosignal"
"C00101"	"160428"	"metabosignal"
"C00234"	"160428"	"metabosignal"
"C00143"	"4522"	"metabosignal"
"C00101"	"4522"	"metabosignal"
"C00445"	"4522"	"metabosignal"
"C00234"	"4522"	"metabosignal"
"C00101"	"25902"	"metabosignal"
"C00234"	"25902"	"metabosignal"
"7298"	"C00415"	"metabosignal"
"C00101"	"1719"	"metabosignal"
"C00415"	"1719"	"metabosignal"
"C00101"	"200895"	"metabosignal"
"C00415"	"200895"	"metabosignal"
"1719"	"C00504"	"metabosignal"
"200895"	"C00504"	"metabosignal"
"C00143"	"4524"	"metabosignal"
"C00440"	"4524"	"metabosignal"
"C00097"	"9054"	"metabosignal"
"C15811"	"9054"	"metabosignal"
"55"	"C00378"	"metabosignal"
"C00068"	"27010"	"metabosignal"
"C00378"	"27010"	"metabosignal"
"221264"	"C03028"	"metabosignal"
"122481"	"C03028"	"metabosignal"
"205"	"C03028"	"metabosignal"
"26289"	"C03028"	"metabosignal"
"204"	"C03028"	"metabosignal"
"203"	"C03028"	"metabosignal"
"390877"	"C03028"	"metabosignal"
"158067"	"C03028"	"metabosignal"
"102157402"	"C03028"	"metabosignal"
"C00068"	"79178"	"metabosignal"
"C03028"	"79178"	"metabosignal"
"84284"	"C01081"	"metabosignal"
"55"	"C01081"	"metabosignal"
"C00378"	"249"	"metabosignal"
"C01081"	"249"	"metabosignal"
"C00378"	"248"	"metabosignal"
"C01081"	"248"	"metabosignal"
"C00378"	"250"	"metabosignal"
"C01081"	"250"	"metabosignal"
"C00378"	"251"	"metabosignal"
"C01081"	"251"	"metabosignal"
"C00378"	"93650"	"metabosignal"
"C01081"	"93650"	"metabosignal"
"C00378"	"54"	"metabosignal"
"C01081"	"54"	"metabosignal"
"C00378"	"53"	"metabosignal"
"C01081"	"53"	"metabosignal"
"C00378"	"52"	"metabosignal"
"C01081"	"52"	"metabosignal"
"C00378"	"51205"	"metabosignal"
"C01081"	"51205"	"metabosignal"
"55"	"C00255"	"metabosignal"
"93650"	"C00255"	"metabosignal"
"54"	"C00255"	"metabosignal"
"53"	"C00255"	"metabosignal"
"52"	"C00255"	"metabosignal"
"51205"	"C00255"	"metabosignal"
"C00255"	"55312"	"metabosignal"
"55"	"C00061"	"metabosignal"
"5167"	"C00061"	"metabosignal"
