EG_node1	EG_node2	Source
123263	C02430	metabosignal
C00082	8565	metabosignal
C00082	51067	metabosignal
C00148	25973	metabosignal
5859	C02282	metabosignal
C02282	5188	metabosignal
C02282	55278	metabosignal
C02282	283459	metabosignal
79731	C03402	metabosignal
4677	C03402	metabosignal
5188	C03402	metabosignal
55278	C03402	metabosignal
283459	C03402	metabosignal
127	C07490	metabosignal
128	C07490	metabosignal
130	C07490	metabosignal
124	C07490	metabosignal
125	C07490	metabosignal
126	C07490	metabosignal
131	C07490	metabosignal
10941	C07490	metabosignal
79799	C07490	metabosignal
7367	C07490	metabosignal
10720	C07490	metabosignal
54490	C07490	metabosignal
54578	C07490	metabosignal
54657	C07490	metabosignal
54658	C07490	metabosignal
54659	C07490	metabosignal
7365	C07490	metabosignal
54600	C07490	metabosignal
7364	C07490	metabosignal
54575	C07490	metabosignal
54576	C07490	metabosignal
54579	C07490	metabosignal
7366	C07490	metabosignal
54577	C07490	metabosignal
7363	C07490	metabosignal
574537	C07490	metabosignal
C07490	rn:R07107	metabosignal
1543	C14852	metabosignal
1544	C14852	metabosignal
1545	C14852	metabosignal
1572	C14852	metabosignal
1573	C14852	metabosignal
29785	C14852	metabosignal
1580	C14852	metabosignal
260293	C14852	metabosignal
199974	C14852	metabosignal
1565	C14852	metabosignal
1577	C14852	metabosignal
1551	C14852	metabosignal
1549	C14852	metabosignal
1553	C14852	metabosignal
64816	C14852	metabosignal
1562	C14852	metabosignal
1558	C14852	metabosignal
11283	C14852	metabosignal
57834	C14852	metabosignal
66002	C14852	metabosignal
100861540	C14852	metabosignal
107987478	C14852	metabosignal
221357	C14852	metabosignal
2939	C14852	metabosignal
2941	C14852	metabosignal
119391	C14852	metabosignal
2948	C14852	metabosignal
2953	C14852	metabosignal
2952	C14852	metabosignal
2947	C14852	metabosignal
4257	C14852	metabosignal
4259	C14852	metabosignal
2950	C14852	metabosignal
2944	C14852	metabosignal
2949	C14852	metabosignal
4258	C14852	metabosignal
2938	C14852	metabosignal
2946	C14852	metabosignal
2940	C14852	metabosignal
9446	C14852	metabosignal
373156	C14852	metabosignal
653689	C14852	metabosignal
27306	C14852	metabosignal
1543	C14556	metabosignal
1544	C14556	metabosignal
1545	C14556	metabosignal
1572	C14556	metabosignal
1573	C14556	metabosignal
29785	C14556	metabosignal
1580	C14556	metabosignal
260293	C14556	metabosignal
199974	C14556	metabosignal
1565	C14556	metabosignal
1577	C14556	metabosignal
1551	C14556	metabosignal
1549	C14556	metabosignal
1553	C14556	metabosignal
64816	C14556	metabosignal
1562	C14556	metabosignal
1558	C14556	metabosignal
11283	C14556	metabosignal
57834	C14556	metabosignal
66002	C14556	metabosignal
100861540	C14556	metabosignal
107987478	C14556	metabosignal
C14039	rn:R07089	metabosignal
C14453	rn:R07075	metabosignal
1543	C06790	metabosignal
1544	C06790	metabosignal
1545	C06790	metabosignal
1572	C06790	metabosignal
1573	C06790	metabosignal
29785	C06790	metabosignal
1580	C06790	metabosignal
260293	C06790	metabosignal
199974	C06790	metabosignal
1565	C06790	metabosignal
1577	C06790	metabosignal
1551	C06790	metabosignal
1549	C06790	metabosignal
1553	C06790	metabosignal
64816	C06790	metabosignal
1562	C06790	metabosignal
1558	C06790	metabosignal
11283	C06790	metabosignal
57834	C06790	metabosignal
66002	C06790	metabosignal
100861540	C06790	metabosignal
107987478	C06790	metabosignal
221357	C06790	metabosignal
2939	C06790	metabosignal
2941	C06790	metabosignal
119391	C06790	metabosignal
2948	C06790	metabosignal
2953	C06790	metabosignal
2952	C06790	metabosignal
2947	C06790	metabosignal
4257	C06790	metabosignal
4259	C06790	metabosignal
2950	C06790	metabosignal
2944	C06790	metabosignal
2949	C06790	metabosignal
4258	C06790	metabosignal
2938	C06790	metabosignal
2946	C06790	metabosignal
2940	C06790	metabosignal
9446	C06790	metabosignal
373156	C06790	metabosignal
653689	C06790	metabosignal
27306	C06790	metabosignal
1543	C14866	metabosignal
1544	C14866	metabosignal
1545	C14866	metabosignal
1572	C14866	metabosignal
1573	C14866	metabosignal
29785	C14866	metabosignal
1580	C14866	metabosignal
260293	C14866	metabosignal
199974	C14866	metabosignal
1565	C14866	metabosignal
1577	C14866	metabosignal
1551	C14866	metabosignal
1549	C14866	metabosignal
1553	C14866	metabosignal
64816	C14866	metabosignal
1562	C14866	metabosignal
1558	C14866	metabosignal
11283	C14866	metabosignal
57834	C14866	metabosignal
66002	C14866	metabosignal
100861540	C14866	metabosignal
107987478	C14866	metabosignal
221357	C14870	metabosignal
2939	C14870	metabosignal
2941	C14870	metabosignal
119391	C14870	metabosignal
2948	C14870	metabosignal
2953	C14870	metabosignal
2952	C14870	metabosignal
2947	C14870	metabosignal
4257	C14870	metabosignal
4259	C14870	metabosignal
2950	C14870	metabosignal
2944	C14870	metabosignal
2949	C14870	metabosignal
4258	C14870	metabosignal
2938	C14870	metabosignal
2946	C14870	metabosignal
2940	C14870	metabosignal
9446	C14870	metabosignal
373156	C14870	metabosignal
653689	C14870	metabosignal
27306	C14870	metabosignal
221357	C11088	metabosignal
2939	C11088	metabosignal
2941	C11088	metabosignal
119391	C11088	metabosignal
2948	C11088	metabosignal
2953	C11088	metabosignal
2952	C11088	metabosignal
2947	C11088	metabosignal
4257	C11088	metabosignal
4259	C11088	metabosignal
2950	C11088	metabosignal
2944	C11088	metabosignal
2949	C11088	metabosignal
4258	C11088	metabosignal
2938	C11088	metabosignal
2946	C11088	metabosignal
2940	C11088	metabosignal
9446	C11088	metabosignal
373156	C11088	metabosignal
653689	C11088	metabosignal
27306	C11088	metabosignal
C14870	rn:R07112	metabosignal
C11088	rn:R07112	metabosignal
10941	C14869	metabosignal
79799	C14869	metabosignal
7367	C14869	metabosignal
10720	C14869	metabosignal
54490	C14869	metabosignal
54578	C14869	metabosignal
54657	C14869	metabosignal
54658	C14869	metabosignal
54659	C14869	metabosignal
7365	C14869	metabosignal
54600	C14869	metabosignal
7364	C14869	metabosignal
54575	C14869	metabosignal
54576	C14869	metabosignal
54579	C14869	metabosignal
7366	C14869	metabosignal
54577	C14869	metabosignal
7363	C14869	metabosignal
574537	C14869	metabosignal
221	C06899	metabosignal
222	C06899	metabosignal
220	C06899	metabosignal
218	C06899	metabosignal
127	C06899	metabosignal
128	C06899	metabosignal
130	C06899	metabosignal
124	C06899	metabosignal
125	C06899	metabosignal
126	C06899	metabosignal
131	C06899	metabosignal
221357	C14840	metabosignal
2939	C14840	metabosignal
2941	C14840	metabosignal
119391	C14840	metabosignal
2948	C14840	metabosignal
2953	C14840	metabosignal
2952	C14840	metabosignal
2947	C14840	metabosignal
4257	C14840	metabosignal
4259	C14840	metabosignal
2950	C14840	metabosignal
2944	C14840	metabosignal
2949	C14840	metabosignal
4258	C14840	metabosignal
2938	C14840	metabosignal
2946	C14840	metabosignal
2940	C14840	metabosignal
9446	C14840	metabosignal
373156	C14840	metabosignal
653689	C14840	metabosignal
27306	C14840	metabosignal
221357	C14857	metabosignal
2939	C14857	metabosignal
2941	C14857	metabosignal
119391	C14857	metabosignal
2948	C14857	metabosignal
2953	C14857	metabosignal
2952	C14857	metabosignal
2947	C14857	metabosignal
4257	C14857	metabosignal
4259	C14857	metabosignal
2950	C14857	metabosignal
2944	C14857	metabosignal
2949	C14857	metabosignal
4258	C14857	metabosignal
2938	C14857	metabosignal
2946	C14857	metabosignal
2940	C14857	metabosignal
9446	C14857	metabosignal
373156	C14857	metabosignal
653689	C14857	metabosignal
27306	C14857	metabosignal
rn:R07089	C14857	metabosignal
1543	C14851	metabosignal
1544	C14851	metabosignal
1545	C14851	metabosignal
1572	C14851	metabosignal
1573	C14851	metabosignal
29785	C14851	metabosignal
1580	C14851	metabosignal
260293	C14851	metabosignal
199974	C14851	metabosignal
1565	C14851	metabosignal
1577	C14851	metabosignal
1551	C14851	metabosignal
1549	C14851	metabosignal
1553	C14851	metabosignal
64816	C14851	metabosignal
1562	C14851	metabosignal
1558	C14851	metabosignal
11283	C14851	metabosignal
57834	C14851	metabosignal
66002	C14851	metabosignal
100861540	C14851	metabosignal
107987478	C14851	metabosignal
221357	C14851	metabosignal
2939	C14851	metabosignal
2941	C14851	metabosignal
119391	C14851	metabosignal
2948	C14851	metabosignal
2953	C14851	metabosignal
2952	C14851	metabosignal
2947	C14851	metabosignal
4257	C14851	metabosignal
4259	C14851	metabosignal
2950	C14851	metabosignal
2944	C14851	metabosignal
2949	C14851	metabosignal
4258	C14851	metabosignal
2938	C14851	metabosignal
2946	C14851	metabosignal
2940	C14851	metabosignal
9446	C14851	metabosignal
373156	C14851	metabosignal
653689	C14851	metabosignal
27306	C14851	metabosignal
1543	C14850	metabosignal
1544	C14850	metabosignal
1545	C14850	metabosignal
1572	C14850	metabosignal
1573	C14850	metabosignal
29785	C14850	metabosignal
1580	C14850	metabosignal
260293	C14850	metabosignal
199974	C14850	metabosignal
1565	C14850	metabosignal
1577	C14850	metabosignal
1551	C14850	metabosignal
1549	C14850	metabosignal
1553	C14850	metabosignal
64816	C14850	metabosignal
1562	C14850	metabosignal
1558	C14850	metabosignal
11283	C14850	metabosignal
57834	C14850	metabosignal
66002	C14850	metabosignal
100861540	C14850	metabosignal
107987478	C14850	metabosignal
C14852	2052	metabosignal
C14850	2052	metabosignal
221357	C14858	metabosignal
2939	C14858	metabosignal
2941	C14858	metabosignal
119391	C14858	metabosignal
2948	C14858	metabosignal
2953	C14858	metabosignal
2952	C14858	metabosignal
2947	C14858	metabosignal
4257	C14858	metabosignal
4259	C14858	metabosignal
2950	C14858	metabosignal
2944	C14858	metabosignal
2949	C14858	metabosignal
4258	C14858	metabosignal
2938	C14858	metabosignal
2946	C14858	metabosignal
2940	C14858	metabosignal
9446	C14858	metabosignal
373156	C14858	metabosignal
653689	C14858	metabosignal
27306	C14858	metabosignal
221357	C14859	metabosignal
2939	C14859	metabosignal
2941	C14859	metabosignal
119391	C14859	metabosignal
2948	C14859	metabosignal
2953	C14859	metabosignal
2952	C14859	metabosignal
2947	C14859	metabosignal
4257	C14859	metabosignal
4259	C14859	metabosignal
2950	C14859	metabosignal
2944	C14859	metabosignal
2949	C14859	metabosignal
4258	C14859	metabosignal
2938	C14859	metabosignal
2946	C14859	metabosignal
2940	C14859	metabosignal
9446	C14859	metabosignal
373156	C14859	metabosignal
653689	C14859	metabosignal
27306	C14859	metabosignal
1543	C14786	metabosignal
1544	C14786	metabosignal
1545	C14786	metabosignal
1572	C14786	metabosignal
1573	C14786	metabosignal
29785	C14786	metabosignal
1580	C14786	metabosignal
260293	C14786	metabosignal
199974	C14786	metabosignal
1565	C14786	metabosignal
1577	C14786	metabosignal
1551	C14786	metabosignal
1549	C14786	metabosignal
1553	C14786	metabosignal
64816	C14786	metabosignal
1562	C14786	metabosignal
1558	C14786	metabosignal
11283	C14786	metabosignal
57834	C14786	metabosignal
66002	C14786	metabosignal
100861540	C14786	metabosignal
107987478	C14786	metabosignal
221357	C14786	metabosignal
2939	C14786	metabosignal
2941	C14786	metabosignal
119391	C14786	metabosignal
2948	C14786	metabosignal
2953	C14786	metabosignal
2952	C14786	metabosignal
2947	C14786	metabosignal
4257	C14786	metabosignal
4259	C14786	metabosignal
2950	C14786	metabosignal
2944	C14786	metabosignal
2949	C14786	metabosignal
4258	C14786	metabosignal
2938	C14786	metabosignal
2946	C14786	metabosignal
2940	C14786	metabosignal
9446	C14786	metabosignal
373156	C14786	metabosignal
653689	C14786	metabosignal
27306	C14786	metabosignal
221357	C14865	metabosignal
2939	C14865	metabosignal
2941	C14865	metabosignal
119391	C14865	metabosignal
2948	C14865	metabosignal
2953	C14865	metabosignal
2952	C14865	metabosignal
2947	C14865	metabosignal
4257	C14865	metabosignal
4259	C14865	metabosignal
2950	C14865	metabosignal
2944	C14865	metabosignal
2949	C14865	metabosignal
4258	C14865	metabosignal
2938	C14865	metabosignal
2946	C14865	metabosignal
2940	C14865	metabosignal
9446	C14865	metabosignal
373156	C14865	metabosignal
653689	C14865	metabosignal
27306	C14865	metabosignal
221357	C14839	metabosignal
2939	C14839	metabosignal
2941	C14839	metabosignal
119391	C14839	metabosignal
2948	C14839	metabosignal
2953	C14839	metabosignal
2952	C14839	metabosignal
2947	C14839	metabosignal
4257	C14839	metabosignal
4259	C14839	metabosignal
2950	C14839	metabosignal
2944	C14839	metabosignal
2949	C14839	metabosignal
4258	C14839	metabosignal
2938	C14839	metabosignal
2946	C14839	metabosignal
2940	C14839	metabosignal
9446	C14839	metabosignal
373156	C14839	metabosignal
653689	C14839	metabosignal
27306	C14839	metabosignal
27294	C06205	metabosignal
1645	C06205	metabosignal
1543	C14800	metabosignal
1544	C14800	metabosignal
1545	C14800	metabosignal
1572	C14800	metabosignal
1573	C14800	metabosignal
29785	C14800	metabosignal
1580	C14800	metabosignal
260293	C14800	metabosignal
199974	C14800	metabosignal
1565	C14800	metabosignal
1577	C14800	metabosignal
1551	C14800	metabosignal
1549	C14800	metabosignal
1553	C14800	metabosignal
64816	C14800	metabosignal
1562	C14800	metabosignal
1558	C14800	metabosignal
11283	C14800	metabosignal
57834	C14800	metabosignal
66002	C14800	metabosignal
100861540	C14800	metabosignal
107987478	C14800	metabosignal
2052	C14800	metabosignal
27294	C19574	metabosignal
1543	C19574	metabosignal
1544	C19574	metabosignal
1545	C19574	metabosignal
1572	C19574	metabosignal
1573	C19574	metabosignal
29785	C19574	metabosignal
1580	C19574	metabosignal
260293	C19574	metabosignal
199974	C19574	metabosignal
1565	C19574	metabosignal
1577	C19574	metabosignal
1551	C19574	metabosignal
1549	C19574	metabosignal
1553	C19574	metabosignal
64816	C19574	metabosignal
1562	C19574	metabosignal
1558	C19574	metabosignal
11283	C19574	metabosignal
57834	C19574	metabosignal
66002	C19574	metabosignal
100861540	C19574	metabosignal
107987478	C19574	metabosignal
1645	C19574	metabosignal
3290	C19574	metabosignal
873	C19574	metabosignal
874	C19574	metabosignal
27294	C16453	metabosignal
1543	C16453	metabosignal
1544	C16453	metabosignal
1545	C16453	metabosignal
1572	C16453	metabosignal
1573	C16453	metabosignal
29785	C16453	metabosignal
1580	C16453	metabosignal
260293	C16453	metabosignal
199974	C16453	metabosignal
1565	C16453	metabosignal
1577	C16453	metabosignal
1551	C16453	metabosignal
1549	C16453	metabosignal
1553	C16453	metabosignal
64816	C16453	metabosignal
1562	C16453	metabosignal
1558	C16453	metabosignal
11283	C16453	metabosignal
57834	C16453	metabosignal
66002	C16453	metabosignal
100861540	C16453	metabosignal
107987478	C16453	metabosignal
1645	C16453	metabosignal
3290	C16453	metabosignal
873	C16453	metabosignal
874	C16453	metabosignal
1543	C19604	metabosignal
1544	C19604	metabosignal
1545	C19604	metabosignal
1572	C19604	metabosignal
1573	C19604	metabosignal
29785	C19604	metabosignal
1580	C19604	metabosignal
260293	C19604	metabosignal
199974	C19604	metabosignal
1565	C19604	metabosignal
1577	C19604	metabosignal
1551	C19604	metabosignal
1549	C19604	metabosignal
1553	C19604	metabosignal
64816	C19604	metabosignal
1562	C19604	metabosignal
1558	C19604	metabosignal
11283	C19604	metabosignal
57834	C19604	metabosignal
66002	C19604	metabosignal
100861540	C19604	metabosignal
107987478	C19604	metabosignal
2052	C19604	metabosignal
1543	C19586	metabosignal
1544	C19586	metabosignal
1545	C19586	metabosignal
1572	C19586	metabosignal
1573	C19586	metabosignal
29785	C19586	metabosignal
1580	C19586	metabosignal
260293	C19586	metabosignal
199974	C19586	metabosignal
1565	C19586	metabosignal
1577	C19586	metabosignal
1551	C19586	metabosignal
1549	C19586	metabosignal
1553	C19586	metabosignal
64816	C19586	metabosignal
1562	C19586	metabosignal
1558	C19586	metabosignal
11283	C19586	metabosignal
57834	C19586	metabosignal
66002	C19586	metabosignal
100861540	C19586	metabosignal
107987478	C19586	metabosignal
221357	C19586	metabosignal
2939	C19586	metabosignal
2941	C19586	metabosignal
119391	C19586	metabosignal
2948	C19586	metabosignal
2953	C19586	metabosignal
2952	C19586	metabosignal
2947	C19586	metabosignal
4257	C19586	metabosignal
4259	C19586	metabosignal
2950	C19586	metabosignal
2944	C19586	metabosignal
2949	C19586	metabosignal
4258	C19586	metabosignal
2938	C19586	metabosignal
2946	C19586	metabosignal
2940	C19586	metabosignal
9446	C19586	metabosignal
373156	C19586	metabosignal
653689	C19586	metabosignal
27306	C19586	metabosignal
2052	C19586	metabosignal
1543	C16756	metabosignal
1544	C16756	metabosignal
1545	C16756	metabosignal
1572	C16756	metabosignal
1573	C16756	metabosignal
29785	C16756	metabosignal
1580	C16756	metabosignal
260293	C16756	metabosignal
199974	C16756	metabosignal
1565	C16756	metabosignal
1577	C16756	metabosignal
1551	C16756	metabosignal
1549	C16756	metabosignal
1553	C16756	metabosignal
64816	C16756	metabosignal
1562	C16756	metabosignal
1558	C16756	metabosignal
11283	C16756	metabosignal
57834	C16756	metabosignal
66002	C16756	metabosignal
100861540	C16756	metabosignal
107987478	C16756	metabosignal
1543	C06800	metabosignal
1544	C06800	metabosignal
1545	C06800	metabosignal
1572	C06800	metabosignal
1573	C06800	metabosignal
29785	C06800	metabosignal
1580	C06800	metabosignal
260293	C06800	metabosignal
199974	C06800	metabosignal
1565	C06800	metabosignal
1577	C06800	metabosignal
1551	C06800	metabosignal
1549	C06800	metabosignal
1553	C06800	metabosignal
64816	C06800	metabosignal
1562	C06800	metabosignal
1558	C06800	metabosignal
11283	C06800	metabosignal
57834	C06800	metabosignal
66002	C06800	metabosignal
100861540	C06800	metabosignal
107987478	C06800	metabosignal
6822	C19561	metabosignal
1543	C19489	metabosignal
1544	C19489	metabosignal
1545	C19489	metabosignal
1572	C19489	metabosignal
1573	C19489	metabosignal
29785	C19489	metabosignal
1580	C19489	metabosignal
260293	C19489	metabosignal
199974	C19489	metabosignal
1565	C19489	metabosignal
1577	C19489	metabosignal
1551	C19489	metabosignal
1549	C19489	metabosignal
1553	C19489	metabosignal
64816	C19489	metabosignal
1562	C19489	metabosignal
1558	C19489	metabosignal
11283	C19489	metabosignal
57834	C19489	metabosignal
66002	C19489	metabosignal
100861540	C19489	metabosignal
107987478	C19489	metabosignal
2052	C19489	metabosignal
1543	C19488	metabosignal
1544	C19488	metabosignal
1545	C19488	metabosignal
1572	C19488	metabosignal
1573	C19488	metabosignal
29785	C19488	metabosignal
1580	C19488	metabosignal
260293	C19488	metabosignal
199974	C19488	metabosignal
1565	C19488	metabosignal
1577	C19488	metabosignal
1551	C19488	metabosignal
1549	C19488	metabosignal
1553	C19488	metabosignal
64816	C19488	metabosignal
1562	C19488	metabosignal
1558	C19488	metabosignal
11283	C19488	metabosignal
57834	C19488	metabosignal
66002	C19488	metabosignal
100861540	C19488	metabosignal
107987478	C19488	metabosignal
C19561	rn:R09441	metabosignal
C19488	rn:R09441	metabosignal
1543	C19490	metabosignal
1544	C19490	metabosignal
1545	C19490	metabosignal
1572	C19490	metabosignal
1573	C19490	metabosignal
29785	C19490	metabosignal
1580	C19490	metabosignal
260293	C19490	metabosignal
199974	C19490	metabosignal
1565	C19490	metabosignal
1577	C19490	metabosignal
1551	C19490	metabosignal
1549	C19490	metabosignal
1553	C19490	metabosignal
64816	C19490	metabosignal
1562	C19490	metabosignal
1558	C19490	metabosignal
11283	C19490	metabosignal
57834	C19490	metabosignal
66002	C19490	metabosignal
100861540	C19490	metabosignal
107987478	C19490	metabosignal
2052	C19490	metabosignal
C14039	rn:R07088	metabosignal
C14858	rn:R07088	metabosignal
C14039	rn:R07090	metabosignal
C14859	rn:R07090	metabosignal
1543	C07535	metabosignal
1544	C07535	metabosignal
1545	C07535	metabosignal
1572	C07535	metabosignal
1573	C07535	metabosignal
29785	C07535	metabosignal
1580	C07535	metabosignal
260293	C07535	metabosignal
199974	C07535	metabosignal
1565	C07535	metabosignal
1577	C07535	metabosignal
1551	C07535	metabosignal
1549	C07535	metabosignal
1553	C07535	metabosignal
64816	C07535	metabosignal
1562	C07535	metabosignal
1558	C07535	metabosignal
11283	C07535	metabosignal
57834	C07535	metabosignal
66002	C07535	metabosignal
100861540	C07535	metabosignal
107987478	C07535	metabosignal
1543	C00829	metabosignal
1544	C00829	metabosignal
1545	C00829	metabosignal
1572	C00829	metabosignal
1573	C00829	metabosignal
29785	C00829	metabosignal
1580	C00829	metabosignal
260293	C00829	metabosignal
199974	C00829	metabosignal
1565	C00829	metabosignal
1577	C00829	metabosignal
1551	C00829	metabosignal
1549	C00829	metabosignal
1553	C00829	metabosignal
64816	C00829	metabosignal
1562	C00829	metabosignal
1558	C00829	metabosignal
11283	C00829	metabosignal
57834	C00829	metabosignal
66002	C00829	metabosignal
100861540	C00829	metabosignal
107987478	C00829	metabosignal
1543	C14040	metabosignal
1544	C14040	metabosignal
1545	C14040	metabosignal
1572	C14040	metabosignal
1573	C14040	metabosignal
29785	C14040	metabosignal
1580	C14040	metabosignal
260293	C14040	metabosignal
199974	C14040	metabosignal
1565	C14040	metabosignal
1577	C14040	metabosignal
1551	C14040	metabosignal
1549	C14040	metabosignal
1553	C14040	metabosignal
64816	C14040	metabosignal
1562	C14040	metabosignal
1558	C14040	metabosignal
11283	C14040	metabosignal
57834	C14040	metabosignal
66002	C14040	metabosignal
100861540	C14040	metabosignal
107987478	C14040	metabosignal
1543	C16546	metabosignal
1544	C16546	metabosignal
1545	C16546	metabosignal
1572	C16546	metabosignal
1573	C16546	metabosignal
29785	C16546	metabosignal
1580	C16546	metabosignal
260293	C16546	metabosignal
199974	C16546	metabosignal
1565	C16546	metabosignal
1577	C16546	metabosignal
1551	C16546	metabosignal
1549	C16546	metabosignal
1553	C16546	metabosignal
64816	C16546	metabosignal
1562	C16546	metabosignal
1558	C16546	metabosignal
11283	C16546	metabosignal
57834	C16546	metabosignal
66002	C16546	metabosignal
100861540	C16546	metabosignal
107987478	C16546	metabosignal
C16546	rn:R08274	metabosignal
1543	C07108	metabosignal
1544	C07108	metabosignal
1545	C07108	metabosignal
1572	C07108	metabosignal
1573	C07108	metabosignal
29785	C07108	metabosignal
1580	C07108	metabosignal
260293	C07108	metabosignal
199974	C07108	metabosignal
1565	C07108	metabosignal
1577	C07108	metabosignal
1551	C07108	metabosignal
1549	C07108	metabosignal
1553	C07108	metabosignal
64816	C07108	metabosignal
1562	C07108	metabosignal
1558	C07108	metabosignal
11283	C07108	metabosignal
57834	C07108	metabosignal
66002	C07108	metabosignal
100861540	C07108	metabosignal
107987478	C07108	metabosignal
C07108	2326	metabosignal
C07108	2327	metabosignal
C07108	2330	metabosignal
C07108	2328	metabosignal
C07108	2329	metabosignal
C16546	rn:R08268	metabosignal
C07108	rn:R08268	metabosignal
C07108	rn:R08271	metabosignal
C16546	rn:R08272	metabosignal
1543	C05011	metabosignal
1544	C05011	metabosignal
1545	C05011	metabosignal
1572	C05011	metabosignal
1573	C05011	metabosignal
29785	C05011	metabosignal
1580	C05011	metabosignal
260293	C05011	metabosignal
199974	C05011	metabosignal
1565	C05011	metabosignal
1577	C05011	metabosignal
1551	C05011	metabosignal
1549	C05011	metabosignal
1553	C05011	metabosignal
64816	C05011	metabosignal
1562	C05011	metabosignal
1558	C05011	metabosignal
11283	C05011	metabosignal
57834	C05011	metabosignal
66002	C05011	metabosignal
100861540	C05011	metabosignal
107987478	C05011	metabosignal
C05011	rn:R08269	metabosignal
1543	C07073	metabosignal
1544	C07073	metabosignal
1545	C07073	metabosignal
1572	C07073	metabosignal
1573	C07073	metabosignal
29785	C07073	metabosignal
1580	C07073	metabosignal
260293	C07073	metabosignal
199974	C07073	metabosignal
1565	C07073	metabosignal
1577	C07073	metabosignal
1551	C07073	metabosignal
1549	C07073	metabosignal
1553	C07073	metabosignal
64816	C07073	metabosignal
1562	C07073	metabosignal
1558	C07073	metabosignal
11283	C07073	metabosignal
57834	C07073	metabosignal
66002	C07073	metabosignal
100861540	C07073	metabosignal
107987478	C07073	metabosignal
C07643	rn:R08277	metabosignal
C07047	rn:R08285	metabosignal
C07888	rn:R08276	metabosignal
C07643	rn:R08275	metabosignal
C07888	rn:R08275	metabosignal
221	C07645	metabosignal
222	C07645	metabosignal
220	C07645	metabosignal
218	C07645	metabosignal
127	C07645	metabosignal
128	C07645	metabosignal
130	C07645	metabosignal
124	C07645	metabosignal
125	C07645	metabosignal
126	C07645	metabosignal
131	C07645	metabosignal
221357	C07645	metabosignal
2939	C07645	metabosignal
2941	C07645	metabosignal
119391	C07645	metabosignal
2948	C07645	metabosignal
2953	C07645	metabosignal
2952	C07645	metabosignal
2947	C07645	metabosignal
4257	C07645	metabosignal
4259	C07645	metabosignal
2950	C07645	metabosignal
2944	C07645	metabosignal
2949	C07645	metabosignal
4258	C07645	metabosignal
2938	C07645	metabosignal
2946	C07645	metabosignal
2940	C07645	metabosignal
9446	C07645	metabosignal
373156	C07645	metabosignal
653689	C07645	metabosignal
27306	C07645	metabosignal
10941	C06174	metabosignal
79799	C06174	metabosignal
7367	C06174	metabosignal
10720	C06174	metabosignal
54490	C06174	metabosignal
54578	C06174	metabosignal
54657	C06174	metabosignal
54658	C06174	metabosignal
54659	C06174	metabosignal
7365	C06174	metabosignal
54600	C06174	metabosignal
7364	C06174	metabosignal
54575	C06174	metabosignal
54576	C06174	metabosignal
54579	C06174	metabosignal
7366	C06174	metabosignal
54577	C06174	metabosignal
7363	C06174	metabosignal
574537	C06174	metabosignal
1543	C06174	metabosignal
1544	C06174	metabosignal
1545	C06174	metabosignal
1572	C06174	metabosignal
1573	C06174	metabosignal
29785	C06174	metabosignal
1580	C06174	metabosignal
260293	C06174	metabosignal
199974	C06174	metabosignal
1565	C06174	metabosignal
1577	C06174	metabosignal
1551	C06174	metabosignal
1549	C06174	metabosignal
1553	C06174	metabosignal
64816	C06174	metabosignal
1562	C06174	metabosignal
1558	C06174	metabosignal
11283	C06174	metabosignal
57834	C06174	metabosignal
66002	C06174	metabosignal
100861540	C06174	metabosignal
107987478	C06174	metabosignal
10941	C01516	metabosignal
79799	C01516	metabosignal
7367	C01516	metabosignal
10720	C01516	metabosignal
54490	C01516	metabosignal
54578	C01516	metabosignal
54657	C01516	metabosignal
54658	C01516	metabosignal
54659	C01516	metabosignal
7365	C01516	metabosignal
54600	C01516	metabosignal
7364	C01516	metabosignal
54575	C01516	metabosignal
54576	C01516	metabosignal
54579	C01516	metabosignal
7366	C01516	metabosignal
54577	C01516	metabosignal
7363	C01516	metabosignal
574537	C01516	metabosignal
1543	C01516	metabosignal
1544	C01516	metabosignal
1545	C01516	metabosignal
1572	C01516	metabosignal
1573	C01516	metabosignal
29785	C01516	metabosignal
1580	C01516	metabosignal
260293	C01516	metabosignal
199974	C01516	metabosignal
1565	C01516	metabosignal
1577	C01516	metabosignal
1551	C01516	metabosignal
1549	C01516	metabosignal
1553	C01516	metabosignal
64816	C01516	metabosignal
1562	C01516	metabosignal
1558	C01516	metabosignal
11283	C01516	metabosignal
57834	C01516	metabosignal
66002	C01516	metabosignal
100861540	C01516	metabosignal
107987478	C01516	metabosignal
C07163	rn:R08339	metabosignal
C08012	rn:R08341	metabosignal
1543	C06868	metabosignal
1544	C06868	metabosignal
1545	C06868	metabosignal
1572	C06868	metabosignal
1573	C06868	metabosignal
29785	C06868	metabosignal
1580	C06868	metabosignal
260293	C06868	metabosignal
199974	C06868	metabosignal
1565	C06868	metabosignal
1577	C06868	metabosignal
1551	C06868	metabosignal
1549	C06868	metabosignal
1553	C06868	metabosignal
64816	C06868	metabosignal
1562	C06868	metabosignal
1558	C06868	metabosignal
11283	C06868	metabosignal
57834	C06868	metabosignal
66002	C06868	metabosignal
100861540	C06868	metabosignal
107987478	C06868	metabosignal
1543	C07572	metabosignal
1544	C07572	metabosignal
1545	C07572	metabosignal
1572	C07572	metabosignal
1573	C07572	metabosignal
29785	C07572	metabosignal
1580	C07572	metabosignal
260293	C07572	metabosignal
199974	C07572	metabosignal
1565	C07572	metabosignal
