EG_node1	EG_node2	Source
4734	9636	ppi
4734	4914	ppi
4734	9616	ppi
4734	7321	ppi
5877	83593	ppi
6159	6133	ppi
356	843	ppi
356	841	ppi
356	23380	ppi
356	6714	ppi
356	5599	ppi
356	2885	ppi
356	7132	ppi
6657	5460	ppi
6657	1523	ppi
6657	10294	ppi
6657	9730	ppi
8204	1488	ppi
8204	5468	ppi
6782	6449	ppi
7182	51634	ppi
7182	55660	ppi
7182	23598	ppi
7182	10557	ppi
7182	10454	ppi
7182	23118	ppi
9261	1432	ppi
9261	9261	ppi
9261	5595	ppi
22934	55093	ppi
22934	5110	ppi
1725	1725	ppi
1725	56648	ppi
1725	6133	ppi
7203	10574	ppi
9801	54148	ppi
408	5602	ppi
408	4792	ppi
408	1213	ppi
408	408	ppi
408	5296	ppi
408	6714	ppi
408	5144	ppi
408	5724	ppi
997	1460	ppi
997	997	ppi
997	4792	ppi
997	1027	ppi
1454	139231	ppi
1454	4163	ppi
1454	1453	ppi
1454	60485	ppi
1454	1407	ppi
1454	28966	ppi
1454	1856	ppi
1454	197335	ppi
1454	152185	ppi
1454	8481	ppi
1454	22994	ppi
1454	55722	ppi
1454	1857	ppi
1454	1454	ppi
1454	8863	ppi
1050	1050	ppi
1050	468	ppi
1050	10538	ppi
1050	51154	ppi
5691	5693	ppi
5691	5717	ppi
5691	5719	ppi
5691	5708	ppi
5691	5709	ppi
5691	10213	ppi
5691	5720	ppi
5691	23198	ppi
5690	5691	ppi
5690	51371	ppi
5690	5692	ppi
5690	5717	ppi
5690	5708	ppi
5690	5719	ppi
5690	10213	ppi
5690	5720	ppi
27072	26276	ppi
27072	57617	ppi
27072	55823	ppi
8650	84708	ppi
8650	160	ppi
8650	10928	ppi
8650	2060	ppi
1195	1195	ppi
1196	7532	ppi
1196	1198	ppi
1196	5930	ppi
1196	29072	ppi
1196	1196	ppi
1196	10921	ppi
1198	7532	ppi
1198	23131	ppi
1198	23534	ppi
1198	5930	ppi
1198	1198	ppi
5663	23787	ppi
5663	5663	ppi
3094	3094	ppi
7249	10971	ppi
7249	7531	ppi
7249	5868	ppi
7249	1027	ppi
7249	54461	ppi
7249	2932	ppi
4723	4728	ppi
4723	4719	ppi
2931	4077	ppi
2931	8312	ppi
2931	51527	ppi
2931	10023	ppi
2931	1495	ppi
2931	202	ppi
2932	8312	ppi
2932	5663	ppi
2932	4086	ppi
2932	8313	ppi
2932	51527	ppi
2932	5499	ppi
2932	10023	ppi
2932	898	ppi
2932	2308	ppi
2932	5579	ppi
2932	2932	ppi
2932	4088	ppi
2932	8945	ppi
2932	253260	ppi
22978	22978	ppi
4323	7077	ppi
10140	4848	ppi
10140	4849	ppi
10140	4088	ppi
9735	60561	ppi
9781	9781	ppi
9045	6142	ppi
9045	6143	ppi
9045	6144	ppi
9045	6147	ppi
9045	6152	ppi
9045	6155	ppi
9045	6168	ppi
9045	6125	ppi
9045	6128	ppi
9045	6129	ppi
9045	6133	ppi
9045	6206	ppi
9045	6217	ppi
9045	6228	ppi
9045	6187	ppi
9045	6189	ppi
9045	3921	ppi
9045	6141	ppi
9045	6230	ppi
9045	6160	ppi
9045	6224	ppi
9045	9349	ppi
9045	6181	ppi
9045	6175	ppi
9045	6156	ppi
9045	6204	ppi
9045	6201	ppi
9045	11224	ppi
9045	6169	ppi
9045	51121	ppi
9045	23521	ppi
9045	6158	ppi
8087	2332	ppi
5878	9318	ppi
5878	23256	ppi
5878	9722	ppi
5878	92745	ppi
5878	79939	ppi
5878	23354	ppi
5878	9798	ppi
5878	23001	ppi
5878	23197	ppi
5878	54940	ppi
5878	112464	ppi
5878	4713	ppi
5878	122769	ppi
5878	129531	ppi
5878	523	ppi
5878	4719	ppi
5878	55761	ppi
5878	55364	ppi
5878	9847	ppi
5878	23506	ppi
5878	57794	ppi
7818	5831	ppi
7818	25886	ppi
7818	1453	ppi
7321	331	ppi
7321	4281	ppi
7321	5987	ppi
7321	9604	ppi
7321	9666	ppi
7321	55905	ppi
7321	84937	ppi
7321	11342	ppi
7321	55819	ppi
7321	26001	ppi
7321	113878	ppi
7321	7337	ppi
7321	4194	ppi
7321	51569	ppi
7321	7321	ppi
7321	8239	ppi
1233	6361	ppi
6777	55683	ppi
6777	5160	ppi
6777	3096	ppi
6777	6777	ppi
1181	148423	ppi
1181	54819	ppi
1181	55702	ppi
1181	22841	ppi
1181	23588	ppi
1181	1981	ppi
6990	6990	ppi
6845	6810	ppi
6197	5595	ppi
902	2071	ppi
902	117178	ppi
902	2068	ppi
4331	902	ppi
4331	2071	ppi
7324	9604	ppi
7324	84937	ppi
7324	4281	ppi
7324	22888	ppi
7324	331	ppi
7324	55819	ppi
7324	7337	ppi
7324	4734	ppi
5910	387	ppi
5910	3845	ppi
5439	26015	ppi
5439	65123	ppi
5439	5433	ppi
396	5879	ppi
396	396	ppi
396	5880	ppi
397	5879	ppi
397	387	ppi
3267	2060	ppi
6773	6772	ppi
6773	3454	ppi
10181	1665	ppi
1124	112858	ppi
6611	81572	ppi
6611	528	ppi
6611	331	ppi
6611	10848	ppi
1945	2045	ppi
1946	2045	ppi
1946	2042	ppi
829	4350	ppi
829	832	ppi
5536	5536	ppi
5536	6198	ppi
5347	26271	ppi
5347	9043	ppi
5347	79866	ppi
5347	7110	ppi
5347	2072	ppi
5347	79670	ppi
5347	56941	ppi
5347	4705	ppi
5347	538	ppi
5347	5932	ppi
5347	5300	ppi
5347	79682	ppi
1612	1612	ppi
1612	10437	ppi
23647	5879	ppi
23647	23647	ppi
23647	23421	ppi
23173	55871	ppi
5876	5868	ppi
3984	2534	ppi
3984	572	ppi
3984	8438	ppi
3984	55004	ppi
3984	285590	ppi
3984	5433	ppi
3984	55914	ppi
3984	10474	ppi
3984	114879	ppi
3984	8409	ppi
3984	3984	ppi
3985	56288	ppi
5602	23162	ppi
5602	5602	ppi
5428	11232	ppi
1207	6628	ppi
1207	79084	ppi
1207	27258	ppi
1207	11157	ppi
1207	6638	ppi
641	6119	ppi
641	7156	ppi
641	8888	ppi
641	841	ppi
641	641	ppi
5917	3376	ppi
5917	9521	ppi
6310	6310	ppi
6310	7534	ppi
6310	7531	ppi
6310	9612	ppi
6310	7324	ppi
5395	2534	ppi
5395	20	ppi
9097	5719	ppi
9097	5706	ppi
9097	10213	ppi
9097	5704	ppi
9097	5702	ppi
9097	5700	ppi
9097	5708	ppi
9097	5717	ppi
9097	598	ppi
5563	6794	ppi
5563	7205	ppi
5563	84456	ppi
5563	31	ppi
204	4831	ppi
1819	51389	ppi
2669	373	ppi
4301	7532	ppi
4301	1495	ppi
4673	4673	ppi
4673	4676	ppi
840	840	ppi
840	7132	ppi
842	598	ppi
6396	22872	ppi
6396	55746	ppi
6396	84219	ppi
2671	2671	ppi
8662	8666	ppi
8662	6198	ppi
8662	2475	ppi
8662	8665	ppi
8662	8664	ppi
8662	8667	ppi
8662	3646	ppi
8662	57521	ppi
8662	51386	ppi
9759	7531	ppi
9759	7534	ppi
9759	4205	ppi
9759	7329	ppi
9759	9759	ppi
9759	9612	ppi
9759	8625	ppi
9759	5515	ppi
1488	602	ppi
1488	64062	ppi
1488	5936	ppi
1488	57703	ppi
1488	7764	ppi
1488	4140	ppi
1488	1488	ppi
8863	23080	ppi
8863	57534	ppi
23621	1453	ppi
23621	10048	ppi
9564	7205	ppi
9564	2534	ppi
9564	5747	ppi
9564	5782	ppi
9564	2885	ppi
9564	2185	ppi
9564	7145	ppi
55333	92	ppi
25906	9712	ppi
25906	7411	ppi
25906	23241	ppi
25906	1620	ppi
25906	84572	ppi
25906	26271	ppi
25906	11212	ppi
25906	10393	ppi
25906	119504	ppi
25906	65003	ppi
25906	57587	ppi
25906	5052	ppi
25906	6242	ppi
25906	246184	ppi
25906	7001	ppi
25906	8881	ppi
25906	64682	ppi
25906	29945	ppi
25906	11319	ppi
25906	79158	ppi
25906	57473	ppi
25906	8697	ppi
25906	51343	ppi
25906	51434	ppi
25906	10174	ppi
3646	8664	ppi
3646	8669	ppi
3646	8666	ppi
10952	439	ppi
10952	6449	ppi
7327	7327	ppi
4637	9641	ppi
6224	6228	ppi
6224	6230	ppi
6224	6187	ppi
6224	6189	ppi
6224	6234	ppi
6224	3921	ppi
6224	6204	ppi
6224	6206	ppi
6224	6222	ppi
5687	5684	ppi
5687	51377	ppi
5687	51371	ppi
5687	5686	ppi
5687	5693	ppi
5687	5692	ppi
5687	5690	ppi
5687	5691	ppi
5687	5719	ppi
5687	10213	ppi
5687	5720	ppi
5687	5700	ppi
5687	5708	ppi
5687	5709	ppi
5687	5717	ppi
998	8874	ppi
998	396	ppi
998	11135	ppi
998	4649	ppi
998	56924	ppi
998	57144	ppi
998	9743	ppi
998	10188	ppi
998	4296	ppi
998	120892	ppi
998	54431	ppi
998	10092	ppi
998	51776	ppi
998	54922	ppi
998	11328	ppi
998	54407	ppi
998	5052	ppi
998	6809	ppi
998	54566	ppi
998	998	ppi
5862	79073	ppi
5862	57572	ppi
5862	51606	ppi
5869	120892	ppi
1163	6502	ppi
1163	1163	ppi
9040	123879	ppi
9040	84259	ppi
9040	9040	ppi
10096	10092	ppi
10096	10109	ppi
10096	8936	ppi
10096	10095	ppi
10096	81873	ppi
10097	79901	ppi
10097	6840	ppi
10097	10096	ppi
10097	10095	ppi
10097	91612	ppi
10097	10109	ppi
10097	1212	ppi
10097	3710	ppi
10097	10574	ppi
10097	10094	ppi
10097	10092	ppi
10097	4659	ppi
10097	64423	ppi
10097	6950	ppi
10097	10552	ppi
10097	7203	ppi
10097	23603	ppi
10097	81873	ppi
10097	54439	ppi
10097	79031	ppi
9318	8065	ppi
9318	8453	ppi
6189	3320	ppi
6189	3921	ppi
6189	6201	ppi
4116	22794	ppi
4116	10971	ppi
4116	65109	ppi
4116	10921	ppi
4116	5976	ppi
6155	6160	ppi
6155	6133	ppi
6155	6204	ppi
6155	6217	ppi
6155	6228	ppi
6155	3921	ppi
6155	6128	ppi
6155	6187	ppi
6155	6203	ppi
6155	6156	ppi
6155	6189	ppi
6155	51121	ppi
6155	6168	ppi
5092	5092	ppi
6168	6125	ppi
6168	6128	ppi
6168	6217	ppi
6168	6228	ppi
6168	6230	ppi
6168	6187	ppi
6168	6189	ppi
6168	6201	ppi
6168	3921	ppi
6168	6129	ppi
6168	6133	ppi
6168	6229	ppi
6168	6224	ppi
6168	6206	ppi
387	23365	ppi
387	396	ppi
387	6093	ppi
387	57154	ppi
387	5599	ppi
387	387	ppi
387	394	ppi
387	2909	ppi
7411	5204	ppi
7532	9759	ppi
7532	5894	ppi
7532	5295	ppi
7532	5298	ppi
7532	2931	ppi
7532	23380	ppi
7532	8874	ppi
7532	51599	ppi
7532	9181	ppi
7532	4140	ppi
7532	23085	ppi
7532	23034	ppi
7532	219771	ppi
7532	11214	ppi
7532	22841	ppi
7532	23095	ppi
7532	51631	ppi
7532	8899	ppi
7532	4194	ppi
7532	2011	ppi
7532	120892	ppi
7532	7532	ppi
7532	7531	ppi
7532	572	ppi
7532	5774	ppi
7532	51776	ppi
7532	7465	ppi
7532	10971	ppi
7532	57695	ppi
22800	5894	ppi
6201	3921	ppi
6201	6203	ppi
6201	6206	ppi
6201	6224	ppi
5499	5594	ppi
5499	9372	ppi
5499	284352	ppi
5499	161742	ppi
5499	6780	ppi
5499	23645	ppi
5499	79660	ppi
5499	81566	ppi
5499	598	ppi
5499	23451	ppi
5499	10048	ppi
5499	5509	ppi
5499	51729	ppi
5499	23189	ppi
5499	6992	ppi
5700	7189	ppi
5700	5708	ppi
5700	5704	ppi
5700	5719	ppi
5700	54464	ppi
5700	57409	ppi
5700	5702	ppi
5700	51134	ppi
5700	7337	ppi
5700	5717	ppi
5700	5709	ppi
5700	8924	ppi
5700	5684	ppi
5700	5693	ppi
5700	5686	ppi
5700	5690	ppi
5700	5691	ppi
6217	6230	ppi
6217	6228	ppi
6217	6234	ppi
6217	6187	ppi
6217	6189	ppi
6217	3921	ppi
6217	6218	ppi
6217	6229	ppi
6217	6224	ppi
6217	6203	ppi
6217	6201	ppi
6217	6227	ppi
6217	6235	ppi
7326	7326	ppi
7326	267	ppi
7531	10014	ppi
7531	4214	ppi
7531	4194	ppi
7531	572	ppi
7531	10971	ppi
7531	10749	ppi
7531	7128	ppi
7531	23216	ppi
7531	51307	ppi
6228	6125	ppi
6228	6230	ppi
6228	6234	ppi
6228	6189	ppi
6228	6201	ppi
6228	3921	ppi
6228	6187	ppi
6228	6229	ppi
6228	6203	ppi
6228	6235	ppi
6228	6222	ppi
6222	3921	ppi
6222	6204	ppi
6222	6206	ppi
6222	6217	ppi
6222	6230	ppi
6222	6189	ppi
6222	6201	ppi
6235	6203	ppi
6235	6187	ppi
27258	11157	ppi
7114	71	ppi
382	9493	ppi
382	23647	ppi
5706	5704	ppi
5706	5716	ppi
5706	5708	ppi
5706	5700	ppi
5706	5706	ppi
5706	5719	ppi
5706	5717	ppi
5706	5709	ppi
5706	5687	ppi
5706	5686	ppi
5706	5684	ppi
5706	5690	ppi
5706	5691	ppi
5706	5693	ppi
5436	10001	ppi
5436	23064	ppi
5436	5469	ppi
5436	23248	ppi
5436	54623	ppi
5436	79871	ppi
5436	51586	ppi
5436	29079	ppi
5436	5433	ppi
5436	5439	ppi
5436	7841	ppi
5436	6917	ppi
8766	22841	ppi
8766	79188	ppi
8766	54521	ppi
8766	7813	ppi
8766	54676	ppi
8766	10938	ppi
8766	115704	ppi
2107	2935	ppi
5516	261726	ppi
5516	7203	ppi
5516	6801	ppi
5516	6950	ppi
5516	5528	ppi
5516	5520	ppi
5516	3476	ppi
5516	10574	ppi
5516	55917	ppi
5516	29966	ppi
5516	25843	ppi
5516	5529	ppi
5516	5527	ppi
5516	5519	ppi
5516	2235	ppi
5516	54973	ppi
5516	4140	ppi
5516	57117	ppi
5516	55722	ppi
5516	22994	ppi
5516	11235	ppi
5516	57223	ppi
6147	3843	ppi
6147	3842	ppi
6147	10527	ppi
6147	9349	ppi
6147	6152	ppi
6147	6160	ppi
6147	6125	ppi
6147	6129	ppi
6147	6217	ppi
6147	6228	ppi
6147	6133	ppi
6147	6128	ppi
6147	6168	ppi
6147	6187	ppi
6147	6224	ppi
6147	6230	ppi
6147	6201	ppi
6147	6189	ppi
6147	6156	ppi
6147	3921	ppi
6147	6175	ppi
6147	11224	ppi
6147	6203	ppi
6147	6169	ppi
5861	8766	ppi
9349	6135	ppi
9349	6125	ppi
9349	6152	ppi
9349	6155	ppi
9349	6160	ppi
9349	6168	ppi
9349	6128	ppi
9349	6129	ppi
9349	6133	ppi
9349	6217	ppi
9349	6228	ppi
9349	3921	ppi
9349	6187	ppi
9349	6206	ppi
9349	6181	ppi
9349	6224	ppi
9349	6156	ppi
9349	6201	ppi
9349	6175	ppi
9349	6189	ppi
9349	6230	ppi
9349	6227	ppi
7322	8945	ppi
7322	7317	ppi
7322	1027	ppi
7322	331	ppi
7322	4281	ppi
7322	5987	ppi
7322	9666	ppi
7322	55658	ppi
7322	6047	ppi
7322	7706	ppi
7322	152006	ppi
7322	55611	ppi
7322	51255	ppi
7322	55819	ppi
7322	27246	ppi
7322	4734	ppi
7322	7322	ppi
7322	7337	ppi
7322	85363	ppi
7322	23327	ppi
6229	6189	ppi
6229	6201	ppi
6229	6187	ppi
6229	6203	ppi
6229	6230	ppi
6230	6187	ppi
6230	6189	ppi
6230	6234	ppi
6230	6203	ppi
6230	6201	ppi
6230	6206	ppi
6234	3921	ppi
6234	6187	ppi
6234	6203	ppi
2783	2773	ppi
6156	23521	ppi
6156	6128	ppi
6156	6168	ppi
6156	6125	ppi
6156	6129	ppi
6156	6187	ppi
6156	3921	ppi
6156	6160	ppi
6156	6201	ppi
6156	6203	ppi
6156	6228	ppi
6156	6189	ppi
6156	6175	ppi
6156	6217	ppi
6156	11224	ppi
6156	6169	ppi
6160	6168	ppi
6160	6125	ppi
6160	6129	ppi
6160	6204	ppi
6160	6217	ppi
6160	6228	ppi
6160	6187	ppi
6160	6201	ppi
6160	3921	ppi
6160	6128	ppi
6160	6189	ppi
6160	6206	ppi
6160	6133	ppi
6160	11224	ppi
6160	6175	ppi
4736	6144	ppi
4736	6128	ppi
4736	6189	ppi
4736	6203	ppi
4736	6129	ppi
4736	6175	ppi
4736	6135	ppi
4736	6136	ppi
4736	6137	ppi
4736	9045	ppi
4736	6142	ppi
4736	6141	ppi
4736	6143	ppi
4736	9349	ppi
4736	6152	ppi
4736	6156	ppi
4736	6160	ppi
4736	6168	ppi
4736	6125	ppi
4736	6133	ppi
4736	6217	ppi
4736	6224	ppi
4736	6228	ppi
4736	6230	ppi
4736	6187	ppi
4736	3921	ppi
4736	6147	ppi
4736	6206	ppi
4736	51121	ppi
6135	6136	ppi
6135	6137	ppi
6135	9045	ppi
6135	6142	ppi
6135	6141	ppi
6135	6143	ppi
6135	6144	ppi
6135	6147	ppi
6135	6152	ppi
6135	6160	ppi
6135	6168	ppi
6135	6128	ppi
6135	6129	ppi
6135	6133	ppi
6135	6206	ppi
6135	6217	ppi
6135	6224	ppi
6135	6228	ppi
6135	6230	ppi
6135	6187	ppi
6135	3921	ppi
6135	6156	ppi
6135	6189	ppi
6135	6201	ppi
6135	6175	ppi
6135	6203	ppi
6135	11224	ppi
6135	6204	ppi
6135	6169	ppi
6135	23212	ppi
2885	613	ppi
2885	5781	ppi
2885	868	ppi
2885	2885	ppi
2885	9948	ppi
2885	3615	ppi
2885	6224	ppi
2885	71	ppi
2885	5979	ppi
2885	2060	ppi
2885	9744	ppi
2885	3717	ppi
2885	10342	ppi
2885	116985	ppi
2885	84959	ppi
2885	1027	ppi
2885	10015	ppi
2885	2889	ppi
2885	79834	ppi
2885	112574	ppi
2885	63916	ppi
2885	80005	ppi
2885	5335	ppi
2885	28964	ppi
2885	8660	ppi
2885	5782	ppi
2885	5291	ppi
2885	5290	ppi
2885	7251	ppi
2885	51329	ppi
2885	26167	ppi
2885	51185	ppi
2885	2185	ppi
2885	5601	ppi
5879	1124	ppi
5879	5062	ppi
5879	50649	ppi
5879	5910	ppi
5879	331	ppi
5879	4983	ppi
5879	5879	ppi
163	26119	ppi
163	6453	ppi
2770	2771	ppi
2770	2773	ppi
2770	10672	ppi
7534	5894	ppi
7534	3984	ppi
7534	7249	ppi
7534	5127	ppi
7534	4140	ppi
7534	2011	ppi
7534	9493	ppi
7534	9181	ppi
7534	8660	ppi
7534	8761	ppi
7534	3799	ppi
7534	3320	ppi
7534	55095	ppi
7534	2475	ppi
7534	5230	ppi
7534	9882	ppi
7534	7534	ppi
7534	7531	ppi
7534	54541	ppi
7534	120892	ppi
7534	7532	ppi
7534	10971	ppi
7534	84333	ppi
7534	8546	ppi
7534	5786	ppi
7534	1198	ppi
7534	64062	ppi
7534	54439	ppi
7534	22841	ppi
7534	10283	ppi
7534	11080	ppi
7534	23469	ppi
7534	7128	ppi
7534	51307	ppi
5520	5519	ppi
5520	6234	ppi
5520	51295	ppi
5520	116224	ppi
5520	55844	ppi
6169	6206	ppi
6169	6230	ppi
6169	6125	ppi
6169	6129	ppi
6169	6187	ppi
6500	6502	ppi
6500	1163	ppi
6500	54461	ppi
6500	79791	ppi
6500	283237	ppi
6500	26270	ppi
6500	7321	ppi
2787	2783	ppi
2787	2784	ppi
6227	6234	ppi
6227	6189	ppi
6227	6187	ppi
1984	1725	ppi
1984	83475	ppi
71	71	ppi
71	11034	ppi
71	87	ppi
7329	5987	ppi
7329	6721	ppi
7329	23064	ppi
7329	10401	ppi
7329	7329	ppi
7329	6925	ppi
7329	65979	ppi
7329	23225	ppi
7329	55706	ppi
7329	2332	ppi
7329	23095	ppi
7329	8086	ppi
7329	1602	ppi
7329	4602	ppi
7329	6772	ppi
7329	4214	ppi
7329	2353	ppi
7329	7189	ppi
7329	4792	ppi
7329	5468	ppi
5515	5594	ppi
5515	5595	ppi
5515	5527	ppi
5515	5526	ppi
5515	261726	ppi
5515	5519	ppi
5515	55917	ppi
5515	25843	ppi
5515	85369	ppi
5515	55844	ppi
5515	10574	ppi
5515	5520	ppi
5515	7203	ppi
5515	5529	ppi
5515	29966	ppi
5515	6801	ppi
5515	6950	ppi
5515	5528	ppi
5515	54973	ppi
5515	57117	ppi
5515	2235	ppi
5515	22994	ppi
5515	1612	ppi
1460	1460	ppi
1460	369	ppi
1460	6125	ppi
1460	11124	ppi
1460	9616	ppi
1460	84333	ppi
1460	4792	ppi
1460	6749	ppi
7332	7337	ppi
7332	9781	ppi
7332	7189	ppi
7332	4734	ppi
7277	10381	ppi
5049	5048	ppi
3048	3048	ppi
6047	7321	ppi
6047	7329	ppi
6047	51619	ppi
6047	6047	ppi
3476	5515	ppi
3476	10574	ppi
3476	7203	ppi
3476	6950	ppi
3476	261726	ppi
3476	8650	ppi
3476	4281	ppi
3476	818	ppi
3476	6611	ppi
3476	79840	ppi
5723	5723	ppi
8506	2534	ppi
6733	1198	ppi
6733	6430	ppi
6733	1659	ppi
6733	51631	ppi
6733	79009	ppi
6733	11129	ppi
6733	8899	ppi
6733	6733	ppi
6733	1196	ppi
1911	80012	ppi
6376	1524	ppi
2647	26258	ppi
2647	23557	ppi
2647	55330	ppi
23635	8861	ppi
64969	7818	ppi
6152	6160	ppi
6152	6168	ppi
6152	6125	ppi
6152	6128	ppi
6152	6129	ppi
6152	6133	ppi
6152	6217	ppi
6152	6224	ppi
6152	6228	ppi
6152	6230	ppi
6152	6187	ppi
6152	6189	ppi
6152	3921	ppi
6152	6206	ppi
4088	9839	ppi
4088	5594	ppi
4088	9372	ppi
4088	7874	ppi
4088	4087	ppi
4088	4088	ppi
4088	1453	ppi
4088	5300	ppi
4088	818	ppi
4088	6885	ppi
4088	11059	ppi
4088	3726	ppi
4088	7030	ppi
4088	8945	ppi
4088	4093	ppi
4088	4734	ppi
4088	9958	ppi
2079	26097	ppi
6143	6144	ppi
6143	9349	ppi
6143	6152	ppi
6143	6156	ppi
6143	6160	ppi
6143	6168	ppi
6143	6125	ppi
6143	6128	ppi
6143	6129	ppi
6143	6133	ppi
6143	6217	ppi
6143	6228	ppi
6143	6230	ppi
6143	6187	ppi
6143	6189	ppi
6143	6201	ppi
6143	3921	ppi
6143	6147	ppi
6143	6224	ppi
6143	6206	ppi
6143	6175	ppi
6143	6155	ppi
6143	6203	ppi
6143	6158	ppi
55615	2475	ppi
3339	2247	ppi
331	840	ppi
331	842	ppi
331	8767	ppi
331	10746	ppi
331	5894	ppi
331	2935	ppi
331	843	ppi
331	331	ppi
331	396	ppi
5521	5515	ppi
5521	5516	ppi
5127	7531	ppi
5127	81875	ppi
5127	7532	ppi
5128	7532	ppi
2176	5610	ppi
1213	9641	ppi
1213	6885	ppi
1213	10188	ppi
1213	27327	ppi
1213	129531	ppi
1213	1212	ppi
1213	51162	ppi
1213	163	ppi
1213	55589	ppi
1213	25930	ppi
1213	23112	ppi
1213	1454	ppi
1213	10490	ppi
1213	347734	ppi
1213	30844	ppi
1213	20	ppi
1213	143	ppi
1213	8502	ppi
1213	8650	ppi
1213	10427	ppi
1213	9798	ppi
1213	2060	ppi
1213	6396	ppi
1213	9665	ppi
1213	84317	ppi
1213	2580	ppi
1213	55914	ppi
1213	85021	ppi
1213	55802	ppi
1213	29924	ppi
1213	5724	ppi
7905	84722	ppi
7905	57572	ppi
7905	10066	ppi
7905	23545	ppi
7905	22826	ppi
7905	23019	ppi
7905	9203	ppi
7905	55364	ppi
7905	113178	ppi
7905	51026	ppi
10379	6773	ppi
27018	51534	ppi
3607	284058	ppi
5971	602	ppi
5971	5971	ppi
10487	71	ppi
4952	5870	ppi
4952	1213	ppi
4205	4205	ppi
4205	10014	ppi
1062	6840	ppi
1062	22994	ppi
1062	79590	ppi
1062	8481	ppi
1062	1062	ppi
9493	7532	ppi
9493	23085	ppi
9493	90102	ppi
9493	55165	ppi
9493	7874	ppi
9493	10971	ppi
3399	3399	ppi
6142	6141	ppi
6142	6143	ppi
6142	6144	ppi
6142	6147	ppi
6142	9349	ppi
6142	6152	ppi
6142	6156	ppi
6142	6160	ppi
6142	6125	ppi
6142	6128	ppi
6142	6129	ppi
6142	6133	ppi
6142	6206	ppi
6142	6217	ppi
6142	6224	ppi
6142	6228	ppi
6142	6187	ppi
6142	6189	ppi
6142	6201	ppi
6142	3921	ppi
6142	6168	ppi
6142	6175	ppi
6142	23212	ppi
6142	55299	ppi
6142	26155	ppi
6142	6137	ppi
5604	4214	ppi
5604	5594	ppi
5604	5894	ppi
5604	369	ppi
5604	5595	ppi
5604	155435	ppi
5604	5604	ppi
7010	285	ppi
6128	6159	ppi
6128	6129	ppi
6128	6189	ppi
6128	6175	ppi
6128	6203	ppi
6128	6133	ppi
6128	6206	ppi
6128	6217	ppi
6128	6224	ppi
6128	6228	ppi
6128	6230	ppi
6128	6187	ppi
6128	6201	ppi
6128	3921	ppi
6128	23212	ppi
6128	51121	ppi
8402	8402	ppi
2948	2948	ppi
4298	27125	ppi
4298	4302	ppi
4298	54623	ppi
2768	3320	ppi
5467	5467	ppi
4598	4598	ppi
6890	6892	ppi
6890	6891	ppi
6891	6892	ppi
10865	6310	ppi
51035	9373	ppi
51035	8453	ppi
51035	51132	ppi
51035	83892	ppi
1981	8662	ppi
1981	5062	ppi
90	4086	ppi
90	92	ppi
90	91	ppi
90	657	ppi
7337	7337	ppi
7337	7249	ppi
7337	8924	ppi
7337	51377	ppi
5782	4914	ppi
5747	8503	ppi
5747	5335	ppi
5747	5979	ppi
5747	6772	ppi
5747	2886	ppi
5747	2885	ppi
5747	5781	ppi
5747	5747	ppi
5747	2534	ppi
5747	3717	ppi
5747	3693	ppi
5747	9021	ppi
2902	2904	ppi
1917	23170	ppi
51496	83855	ppi
51496	144402	ppi
51496	8476	ppi
51496	3716	ppi
51496	51586	ppi
5781	6714	ppi
5781	22934	ppi
5781	84708	ppi
5781	5295	ppi
5781	9021	ppi
5781	4914	ppi
5781	2534	ppi
5781	3716	ppi
5781	3717	ppi
5471	2618	ppi
5393	54512	ppi
5393	23016	ppi
5393	7329	ppi
5393	10438	ppi
5393	64397	ppi
5393	79939	ppi
5393	10767	ppi
5393	10200	ppi
5720	5720	ppi
5720	10213	ppi
334	334	ppi
2332	2332	ppi
5052	5052	ppi
5052	7001	ppi
5129	8266	ppi
5129	64175	ppi
5129	8087	ppi
5129	6168	ppi
5129	5936	ppi
6141	6143	ppi
6141	6144	ppi
6141	9349	ppi
6141	6152	ppi
6141	6160	ppi
6141	6168	ppi
6141	6125	ppi
6141	6128	ppi
6141	6129	ppi
6141	6133	ppi
6141	6217	ppi
6141	6228	ppi
6141	6230	ppi
6141	6187	ppi
6141	6189	ppi
6141	6201	ppi
6141	3921	ppi
6141	6147	ppi
6141	6156	ppi
6141	6206	ppi
6141	6224	ppi
6141	6175	ppi
6141	6155	ppi
6141	6203	ppi
6141	11224	ppi
6141	6169	ppi
581	598	ppi
581	581	ppi
581	599	ppi
598	581	ppi
598	598	ppi
598	572	ppi
598	638	ppi
598	5599	ppi
598	10018	ppi
598	5894	ppi
4170	638	ppi
4170	27113	ppi
4170	581	ppi
4170	4170	ppi
4170	572	ppi
4170	90427	ppi
4170	27113	ppi
4170	598	ppi
6655	2885	ppi
10188	998	ppi
10188	51429	ppi
10188	2885	ppi
10188	10188	ppi
10188	2534	ppi
10188	4734	ppi
10188	23327	ppi
10188	3320	ppi
392	387	ppi
392	998	ppi
392	5879	ppi
5481	3320	ppi
6749	91754	ppi
6749	1105	ppi
440145	10844	ppi
440145	10426	ppi
440145	64969	ppi
440145	23016	ppi
440145	85378	ppi
440145	49855	ppi
440145	51256	ppi
440145	2332	ppi
440145	653784	ppi
440145	80097	ppi
440145	27229	ppi
440145	256586	ppi
55697	9896	ppi
162	164	ppi
162	1213	ppi
684	8945	ppi
22937	6721	ppi
6721	5594	ppi
